,item,rate,num_product,num_sold,price
17,【Crocodile】鱷魚 現貨免運可刷卡 真皮牛皮男用短夾男用皮夾男皮夾錢包【寧寧精品/台中30年皮件老店】888-2,3615,8375,2604,$990
18,【防水防刮！男士長夾】送充電線x1 男士長夾 手機錢包 手拿包 皮革長夾 零錢包 長皮包 信用卡夾男用皮夾男夾 長夾,144111,694,2556,$299
19,【現貨12H出貨！下殺249元】韓版多卡位 零錢袋短夾 撞色皮夾 零錢包手拿包短皮包信用卡夾男用皮夾男夾【DE221】,144111,694,2376,$249
20,★ 熊大賣場 ★ 韓版皮革 掛脖包 頸掛包 掛頸包 零錢包 手拿包 手機袋 手機包 隨身手提包錢包 卡片夾【BG16】,12724,758,2334,$120
21,【JC網購】出清 伊克薩斯正品皮夾 新潮韓版 實物拍攝   超薄  彩邊撞色  錢包男士錢包,10571,234,2331,$99
22,【現貨-免運費！台灣寄出】極簡質感 短皮夾 韓版多卡位 撞色錢包 男用皮夾 男 錢包 短夾 男 皮夾 零錢包 男 皮包,24438,494,2236,$299
23,《愛瘋物》【韓版簡約愛心錢包】韓國 長夾 女 皮包 零錢包 馬卡龍 蝴蝶結 翹鬍子 豬鼻 生日 JS糖包尚衣 皮夾,3951,78,2197,$170
24,現貨出清【現貨當天寄出】【b款 3折皇冠皮夾】手拿包卡包錢夾皮包零錢包包~韓國【皇冠錢包】短夾,34569,162,2108,$80
25,韓版皮革 掛脖包 頸掛包 掛頸包 零錢包 手拿包 小物包 手機袋 手機包 隨身手提包錢包 卡片夾【BG16】,24281,718,2019,$120
26,【現貨-免運費！台灣寄出】送充電線+禮盒 長夾 手拿包 男用皮夾 皮包 錢包 皮夾 長皮夾 男 皮夾 男錢包 男皮包,24438,494,1940,$299
27,KD coin case日幣零錢包/外幣分格/可放紙鈔信用卡ms one(47111042)可搭日本docomo上網卡,3807,32,1867,$220
28,Line Pay一卡通 街口 歐付寶 Pi錢包 等電子支付帳號代儲值代轉帳或代付,129,16,1864,$10
29,時尚簡約素色長夾 可放6.3吋手機  牛津布拉鍊皮夾 多夾層 多卡槽 隨身手拿包 錢包 長夾 手機包 商務 皮夾,4237,401,1616,$349
30,現貨！小巧時尚｜韓版短夾 錢包 零錢包 皮夾 拉鍊錢包 女生錢包 女生短夾 禮物 繽紛色彩 卡位多｜HFW891,42344,343,1597,$249
31,微信 微信紅包 支付寶 QQ 錢包 大陸銀行 儲值 代付 代匯 淘寶代購 網路賬戶儲值 轉賬,0,5,1590,$1
32,《送禮盒.原價1280!!》黑角皮包 拉鍊零錢袋設計零錢包生日禮物情人節禮物聖誕節禮物【27-162】,18541,194,1566,$199
33,PLAYBOY 男士真皮錢包.牛皮.橫款.皮夾.短夾 送爸爸送情人送朋友 生日禮物【現貨，當天出貨】,880,29,1550,$390
34,【台灣現貨 C001】 送禮盒 長夾手拿包 可放5.5吋手機 手機包 長夾 錢包 手拿包 零錢包 男夾 生日,2538,132,1544,$199
35,可放6.3吋手機 時尚簡約素色長夾 牛津布拉鍊式皮夾 多夾層/多卡槽/隨身手拿包 錢包/零錢包/手機包/商務皮夾 ARZ,233427,1065,1531,$349
36,【現貨+贈禮盒】錢包 皮夾 短夾 零錢包  信用卡夾 男 女 皮包 卡套 超薄 韓版 拉鏈短夾【PJ003】拉鏈錢包,6263,137,1523,$249
37,穿繩男長夾 0610款/手拿包/長夾/男士長款包/男士手包/時尚拉鍊錢包/男包/皮夾/商務男士錢包 現貨O67,5584,1603,1521,$230
38,迪士尼 包包 筆袋 鉛筆盒 化妝包 收納包 手機包 零錢包 創意生日禮物 婚禮小物 小時候創意屋,1156,2820,1501,$180
39,[極速專賣]Uplay/Steam榮耀戰魂●鐵錢包●PC點數●遊戲幣儲值For Honor-Deluxe Edition,75040,1312,1490,$10
40,石紋男士長夾 2017新款/男士長款錢包/超低價/仿真皮/流行錢夾/時尚/男款短夾/送男友/老公生日/禮物 現貨 O25,9648,1630,1453,$200
41,韓版素掛脖手機包 簡約/女士掛脖手機包/復古/軟皮小包包/拉鍊零錢包/外出小包/小側包/卡包/閨密 現貨 O49,9648,1630,1360,$199
42,【幸福瓢蟲手作雜貨】1.5cm台灣製#001692塑膠包扣/包釦/裸釦/裸扣~馬卡龍~零錢包~髮飾~非日本製,45421,2493,1347,$2
43,【幸福瓢蟲手作雜貨】3.5cm台灣製#001697~塑膠包扣/包釦/裸釦/裸扣~馬卡龍~零錢包~髮飾~非日本製,45250,2489,1319,$5
44,【小也】買送遊戲Steam錢包20美金●50美金●100美金●蒸氣卡●Gift Card儲值卡●美國Wallet代儲,23543,1309,1264,"$650 - $2,950"
45,快速出貨《加大容量!爆殺3折》郵差包斜背包側背包手機包背包零錢包電腦包機車包登山包書包多功能筆電包休閒包【27-191】,16271,185,1244,$299
46,《愛瘋物》 【蝴蝶結吊飾拉鍊長夾】韓國 甜美 氣質 錢包 零錢 手機包 翹鬍子 皮夾 點點 星星 愛心 撞色 豬鼻,3951,78,1243,$150
47,【繽紛上市】馬卡龍 耳機包 收納包 拉鍊包 零錢包 傳輸線 藍芽耳機 耳機袋 耳機收納盒,68524,1315,1211,$39
48,護照包 護照夾 護照套 收納包 收納夾 零錢包 卡片包 卡夾 短夾 收據包 票據包 旅行 機票 證件 多功能 可挑色,130794,998,1207,$55
49,【現貨-免運費！台灣寄出】韓國流行 女長夾 流蘇十字紋 抗刮耐磨 女用長夾 長夾 女 錢包 長皮夾 皮包 皮夾 手拿錢包,24417,494,1196,$399
50,【素面單色系！韓系女士手拿包】錢包 手拿包 皮革長夾 長皮夾 女用皮夾 長夾 流蘇 女款長夾 女款長皮夾,144018,694,1163,$259
51,<愛瘋物>【甜美氣質長夾】韓國 愛心 蝴蝶 甜心 長夾 錢包 零錢 手機包 非 翹鬍子 皮夾  點點 星星 撞色,3951,78,1163,$150
52,《愛瘋物》 【蝴蝶結吊飾拉鍊長夾】送項鍊 韓國 甜美 氣質 錢包 零錢 手機包 翹鬍子 皮夾  點點 星星 愛心,3950,78,1159,$150
53,⚡️降價回饋⚡️Trend型男潮夾男用皮夾禮盒/加長加寬版短夾/零錢錢包【潮之殿AA】☆AK29真皮●牛皮+纖維皮革,6116,151,1143,$179 - $258
54,"現貨 附發票 嘉義出貨 女包包 (特價清倉,原價179元，特價110元，售完不補)十字紋金鬍長夾&馬卡龍手機錢包",30423,654,1135,$110
55,★星塵★Steam錢包$10~100美金【台幣蒸氣卡$2000/1500/1000/800】美國50★Wallet代購,5095,319,1134,"$385 - $3,220"
56,【JC網購】韓版多功能金砂 藍 黑 淺咖商務皮革款皮夾 零錢包 男士短款 駕駛證卡位商務錢包皮夾 手拿包 短夾 男夾,10571,234,1108,"$1,999"
57,大肚包 啤酒肚 腰包 錢包 零錢包 大肚腩 鮪魚肚 老爸肥肚 肚腩包 運動腰包 防盜腰包 交換禮物(V50-2055),130602,997,1096,$149
58,【PU荔枝皮革！軟式多卡位長夾】男士長夾 手機錢包 手拿包 皮革長夾 零錢包 長皮包 信用卡夾男用皮夾男夾 長夾 皮包,144015,694,1075,$220
59,喜糖盒 馬口鐵盒 行李箱 二次進場 金屬盒 雜貨 可愛 婚禮小物 零錢包 菸盒 zakka,1727,18,1074,$20
60,@現貨不挑色~組合價免運送好禮@韓版頸掛包/手拿包/拉鍊包/掛頸包掛脖包/掛繩包手機包手拿包超薄零錢包卡包多功能掛脖子,710,563,1061,$130
61,喜糖盒 馬口鐵盒 手提包 歐式 二次進場 金屬盒 雜貨 可愛 婚禮小物 零錢包 zakka,1727,18,1061,"$7,500"
62,米粒格男士長夾 2017新款/男士長款錢包/短夾/超低價/仿真皮/耐用/學生錢夾/時尚/潮流/男款/生日 現貨 O23,9585,1630,1049,$200
63,迷你矽膠卡通零錢包 韓國/可愛零錢包/軟面錢包/搭扣女硬幣包/手拿包/兒童節/摸獎/交換禮物/動物 現貨 O55,9648,1630,1008,$100
64,錢包 男士短款錢包橫款韓版學生錢夾超薄十字紋皮夾,17959,798,1002,$175
65,《原價2100!拉鍊款!》黑角皮包拉鍊零錢袋設計 (零錢包拉鍊皮夾手提包生日禮物錢包情人節禮物聖誕節禮物【27-218】,18542,194,994,$280
66,★滿450免運★ CureweKerien 正品商務真皮 男皮夾 手拿包 長夾 錢包 手機包 男夾 男錢包 皮夾 背包,1038,44,975,$288
67,刀劍神域 東京食尸鬼 約會大作戰 初音 赤瞳 陽炎 長款動漫錢包 海賊王 你的名字 錢夾皮夾 從零開始的異世界生活 蕾姆,701,66,974,$540
68,送禮盒 真皮 牛皮 防水耐磨 男士 長款 錢夾 多卡位 錢包 皮夾 零錢夾 男生 錢袋卡片夾 生日禮物父親【C6414】,52044,343,945,$899
69,女豎款三折錢包 新款/錢包/時尚/三折短款包/情侶錢夾/女士包/零錢包/韓版/學生卡包/閨密/生日/禮物 現貨 O31,5561,1604,938,$250
70,刀劍神域 東京食尸鬼 約會大作戰 初音 赤瞳 陽炎 短款動漫錢包 海賊王 火影 你的名字 錢夾 皮夾 蕾姆 史萊姆,700,66,938,$540
71,《愛瘋物》送贈品【CureweKerien正品商務男長夾錢包】手機包 錢包 皮包 長夾 皮夾 情人 生日禮物 太陽,3951,78,928,$240
72,"( 買包送包) "" 蝴蝶結拉鏈長夾"" 日系 宋慧喬同款包側背包肩背書包旅行包束口包後背包皮夾 錢包 手機包",4217,94,916,$159
73,[超商]波波的小店 代購清單 爭氣卡Steam錢包禮物卡 代碼Steam錢包儲值碼Steam點數 遊戲 蒸氣卡 電子錢包,20287,569,892,"$109 - $1,055"
74,肚皮運動腰包 防盜腰包/隱形包/啤酒肚包/零錢包/肚腩腰包/防騷擾大肚包/啤酒肚腩包/運動/收納01 現貨 O73,5572,1603,890,$250
75,短款錢包橫款日韓版超薄小錢夾簡約多卡位皮夾,17959,798,886,$199
76,(附長短繩)5色實拍 現貨當日出 掛脖包 PU頸掛包 手機零錢包 拉鍊手拿包 掛頸包 手機包 多功能 聖誕節交換禮物,4900,148,871,$100
77,【現貨附發票】真皮短夾 台灣出貨 短款錢包 多卡位零錢包 真皮夾 短皮夾 Z3210,30456,658,868,$360
78,【JOY小舖】 皮夾 錢包 真皮皮夾 頭層瘋馬皮兩折多卡位子母錢包 頭層牛皮短夾 兩折短夾 獨立抽取式卡夾,12866,660,846,$485
79,【自由天狗】買長夾送短夾 附禮盒 義大利工藝 KAKA 牛津布 長夾手拿包 皮夾 男 5.5吋手機 零錢包 長皮包 防水,1713,34,833,$289
80,《出清價.售完下架》日韓爆賣皮革防水小包 手提包 單肩錢包斜挎女女包大方包小方包側背包後背包 包包【27-188】,18542,194,808,$490
81,【現貨12H出貨！下殺249元】韓版多卡位 零錢袋短夾 撞色皮夾 零錢包手拿包短皮包信用卡夾男用皮夾男夾【DE221】,144134,691,806,$249
82,(現貨附發票)可斜背的手機錢包(附斜揹帶) 側背包 斜背包 長夾 小方包  55123到台灣,30450,658,804,$299
83,防竊腰包 護照收納包 台灣製造 隱形貼身 防扒護照證件錢包 旅遊配件,2969,182,793,$99
84,【幸福瓢蟲手作雜貨】2cm~台灣製#001694塑膠包扣/包釦/裸釦/裸扣~馬卡龍~零錢包~髮飾~非日本製,45421,2493,787,$2
85,PC版 肉包 美金 點數卡 美國官方直購 超商繳費10分鐘取貨 Steam Gift Card $5 錢包 皮夾 序號,16142,4184,783,$180
86,質感金沙短夾 男士短款錢包/韓版/時尚/歐美/金沙男式錢夾/橫款錢包/超薄/個性卡包/情人節 現貨 O59,3741,1684,776,$150
87,【A-HUNG】彈簧鐵片耳機收納袋 耳機袋 耳機包 耳機收納包 零錢包 耳機收納盒 3C配件收納袋,68659,1310,776,$29
88,【T3】皮夾 長夾 卡通風 錢包 長款皮革 韓國 手拿包 手提包 可愛風 鬼/女孩/小怪獸/ 【BG09】,8755,1033,772,$199
89,大頭貓尾巴錢包 可愛/零錢包/創意/小禮品/3D喵星人/貓咪布藝/學生/卡通/硬幣包/禮物/兒童/收納包 現貨 O57,3741,1684,764,$170
90,十字紋手拿包 手包多/錢包/皮夾/長夾/多功能/長款錢包/情侶包/拉鍊手拿包/錢夾/情人節/七夕 現貨O58,9648,1630,755,$180
91,大頭貓尾巴錢包 可愛/零錢包/創意/小禮品/3D喵星人/貓咪布藝/學生/卡通/硬幣包/禮物/兒童/收納包 現貨 O57,9626,1630,754,$150
92,【幸福瓢蟲手作雜貨】3cm台灣製#001696~塑膠包扣/包釦/裸釦/裸扣~馬卡龍~零錢包~髮飾~非日本製,45421,2493,746,$4
93,{超值家}可愛女皮夾日韓潮款女長夾長皮夾皇冠卡包錢包女多卡位皮包學生卡包日韓皮革長夾錢夾皮夾短夾零錢包手拿包單肩包,3272,79,736,$128
94,【送長短掛繩】頸掛包 掛脖包 皮夾 掛頸包 零錢包 手拿包 手機袋 手機包 零錢夾 卡片夾 錢包 iphone7 護照夾,1033,160,734,$139
95,花色KD coin case日幣零錢包/韓幣，好貼心分格/也可放紙鈔信用卡小物 ms one(47111042),3807,32,730,$235 - $250
96,《愛瘋物》【 簡約素面大容量長夾】韓國 拉鍊 錢包 皮夾 零錢包 馬卡龍 女 蝴蝶結 手機錢包 生日 情人 可愛 時尚,3951,78,714,$299
97,【幸福瓢蟲手作雜貨】2.5cm~台灣製#001695塑膠包扣/包釦/裸釦/裸扣~馬卡龍~零錢包~髮飾~非日本製,45135,2498,710,$3
98,創意男款錢包品牌木條紋包 復古 流行錢包,17942,833,699,$158
99,【10美金按照匯率兌換台幣 序號】Steam Gift Card Wallet Card 錢包 USD NT TWD,46721,10517,690,$450
100,"隱密貼身腰包/可放護照,證件現金錢包防扒竊專用",427,2,687,$100
101,馬卡龍 耳機包 收納包 拉鍊包 零錢包 傳輸線 藍芽耳機 耳機袋 iPhone beats 耳機 收納盒【賣貴請告知】,128749,2331,681,$14
102,【橘子包舖】長夾 PLAYBOY 男皮夾 真皮拉鏈長款錢包 [A11-001] 經典兔頭,5205,53,679,$790
103,迷你零錢包 小收納包 小錢包 拉鏈包,5071,280,678,$5
104,【JC網購】2016新款男士皮夾 韓版 鐵飾彩邊 短橫款錢包內帶活頁時尚 多卡位皮夾,10571,234,676,$99
105,【長形耳機包】手機3C配件耳機傳輸線充電器硬幣收納包 整理包 隨身包 防震包 零錢包☆精品社☆,140829,1938,675,$25
106,(台中六股加工廠)12x9棉布拉鍊袋 純棉無毒 純棉拉鍊袋 棉布零錢包 化妝包 收納包,791,69,667,$18
107,【幸福瓢蟲手作雜貨】4.5cm台灣製#001699塑膠包扣/包釦/裸釦/裸扣~馬卡龍~零錢包~髮飾~非日本製,44833,2518,667,$8
108,《BBD．黑鬍子》【特價．嚴選真皮系列】時尚男性油蠟．軟皮．荔枝皮紋設計豎款短夾錢包．生日禮物．【F】【95015】,10379,1696,661,$399
109,【現貨秒出】長夾 錢包 零錢包 皮包 皮夾 手機包 手拿包 男 錢包 女 長皮夾 日式尼龍【KK014】,6263,137,661,$299
110,碳纖維藍芽耳機包 方形防潑水收納包  零錢包 鑰匙包 傳輸線 充電器  馬卡龍收納包 T-07,59981,2033,650,$15
111,☆批發☆特價＊預+現＊圓點飯盒錢包/可愛糖果小圓點水玉波點 飯盒錢包/鐵盒錢包/長夾/錢包/皮夾/長款手拿包,36852,800,649,$95
112,尾巴貓收納包 個性/創意/零錢包/錢包/手機包/喵星人/3D布藝/學院風/動物/貓咪圖案/硬幣包/收納包 現貨 O56,3742,1684,648,$140
113,【皮卡布】迪士尼 大頭小身 悠遊卡 票夾包 零錢包 頸繩票卡包 證件 米妮史迪奇毛怪大眼仔維尼米奇奇蒂蒂妙妙貓 魔法貓 ,1373,153,646,$140
114,Leo''s小舖【限時99元 格子短夾】 側背包肩背後背包書包旅行包馬卡龍皮夾束口包學院風海軍風迷彩英文字母零錢包,34569,161,646,$99
115,(現貨附發票) (素面大容量多卡位拉鍊長夾)KQ820/皮夾/手機錢包/十字紋/大容量/ 女包包,30389,652,637,$280
116,迷你矽膠卡通零錢包 韓國/可愛零錢包/軟面錢包/搭扣女硬幣包/手拿包/兒童節/摸獎/交換禮物/動物 現貨 O55,3742,1684,631,$110
117,Bang 兩個免運 韓國卡通風 長夾  長款皮革長夾.錢包.皮夾 鬼/女孩/小怪獸/ 手拿包 手提包 錢包【BG09】,19902,1111,631,$199
118,附發票 超薄十字紋長夾~手拿包零錢包手機包中夾短夾錢包皮帶長皮夾生日禮物短皮夾【CJ001】莎美帝SMT,13121,560,622,$199
119,【CK專櫃正品】美國專櫃購入Calvin Klein 防刮皮零錢袋 雙鈔票層 真皮 短夾 男生皮夾 男用 錢包真皮,3023,21,622,"$1,480 - $1,500"
120,Trend質感皮革男用短夾錢包/零錢錢包皮夾/鈔票拉鍊層/【男王朝AA】╭☆AK系列卡片層加寬設計可放行照｜送禮禮盒,8385,170,601,$179 - $258
121,【WC快發市集】PC Uplay/Steam 榮耀戰魂 鐵錢包 PC點數 遊戲幣儲值For Honor,2350,3212,600,$10
122,Pi 拍錢包X支付連,43867,2544,599,$6
123,"♕阿里88♕🔥限量促銷活動中🔥[長夾]韓版,歐版,卡夾,卡包,手提包,手拿包,零錢包,皮夾,摺疊包,生日禮物,錢包.",1662,70,591,$120
124,《BBD．黑鬍子》【嚴選真皮．弧形拉鏈】經典簡約字母．弧形拉鏈設計．男士高質感真皮錢包/皮夾/禮物【F】【95011】,10386,1697,589,$550
125,PC版 肉包 美金 點數卡 美國官方直購 超商繳費10分鐘取貨 Steam Gift Card $10 錢包 皮夾 序號,16134,4158,589,$350
126,現貨NIKE adidas supreme Jordan 耐克 耐吉 腰包 側背包 斜背包 斜挎包 單肩包 郵差包收錢包,350,5,588,$450
127,快速出貨《周年慶下殺.原價1880!!》金屬角皮包零錢袋設計零錢包父親節禮物長夾中夾生日禮物情人節聖誕節【27-198】,16266,185,587,$249
128,微信 微信紅包 支付寶 QQ 錢包 大陸銀行 儲值 代付 代匯 淘寶代購 網路賬戶儲值 教學咨詢,4,1,579,$10
129,2款出清現貨 神偷奶爸 小小兵 大容量 手機袋 附背繩可斜背 收納包 手機包 零錢包 斜背包 手機斜背袋 聖誕交換禮物,4900,148,554,$50
130,【Timberland專櫃正品/ 附購買證明】天柏嵐新款經典黃靴色磨砂麂皮零錢袋短夾+鑰匙圈禮盒組附新款提袋 真皮夾錢包,1533,22,553,"$1,040 - $1,190"
131,《BBD．黑鬍子》【特價．嚴選真皮系列】時尚男性爆裂皮紋設計．豎款短夾真皮錢包．生日禮物．【F】【四色】【95019】,10350,1694,552,$399
132,原住民手工藝品※.民俗風.零錢包.服飾.跳舞用手環手練鈴鐺...衣服,9,74,545,$25
133,【幸福瓢蟲手作雜貨】6cm台灣製#001700~塑膠包扣/包釦/裸釦/裸扣~馬卡龍~零錢包~髮飾~非日本製,45250,2495,536,$15
134,(布丁體育)NIKE  運動皮夾(黑色) 尼龍錢包(三折式) 另賣 手臂包 斯伯丁 molten 籃球 打氣筒 籃球袋,38317,1470,534,$380
135,【現貨下殺289元！附發票】長夾手拿包 手機包 可放5.5吋手機 零錢包 長皮包 信用卡夾 男皮夾【N0162】,52059,339,529,$299
136,※瘋狂上市※LOUIS獨家瘋馬紋手機收納包.錢包.信用卡包.手機皮套.超輕薄可裝兩支手機4.5吋-5.7吋都可用,28094,4172,523,$149
137,單層鱷魚紋手機包 女包/女士手拿包/小包/手掛包/提包/韓版/手機袋/零錢包/贈品/晚宴包/生日/聖誕 現貨 O54,9624,1630,516,$99
138,【樂購】代購中國 騰訊卡 /代儲/超商代碼付款/QQ卡/QQ幣/Q幣/QB/非錢包,4324,87,514,$55
139,【幸福瓢蟲手作雜貨】1.8cm台灣製#001693塑膠包扣/包釦/裸釦/裸扣~馬卡龍~零錢包~髮飾~非日本製,44993,2510,514,$2
140,(現貨附發票)【質感皮革大容量學院風後背包 共8款A805男女皆宜】另有翹鬍子豬鼻包書包長夾錢包束口袋皮夾  女包包,30344,648,513,$260
141,附發票 韓版多功能拉鍊短夾錢包短皮夾手拿包零錢包手機包中夾生日禮物皮夾錢包長夾情人節【DJ006】莎美帝SMT,13128,560,512,$199
142,【winshop】B2386 倫敦馬口鐵零錢包/英倫皇家士兵圓形耳機納盒/拉鍊耳機收納包/鑰匙包/馬卡龍收納包,74844,4199,508,$17
143,【超長鑑賞期】真皮金砂牛皮多卡位大容量可抽卡裝手機男士男包多功能拉鍊皮夾皮包錢夾零錢包長夾手拿包手機包【LH87】,5465,986,501,$899
144,生日送禮高檔頭層牛皮外銷精品高檔短款真皮多功能智能錢包藍牙連接RFID商務休閒皮夾男,301,2185,500,$998
145,【傻瓜批發】(ZU-11)馬卡龍防壓收納包 硬殼耳機包  零錢包 耳機袋 鑰匙 保護盒 化妝包 beats 鐵三角,88529,1865,500,$30
146,｜。限時特殺↘$175。｜原宿潮流帆布男用短夾/皮夾禮盒皮包拉鍊錢包【潮一館KK】耐磨防潑水單寧牛仔設計｜短款禮盒另購,2774,144,499,$175 - $254
147,【299免運】超迷你時尚皮夾 錢包  短夾 超薄超小超實設計【CBAA0019】,8621,41,497,$349
148,尾巴貓收納包 個性/創意/零錢包/錢包/手機包/喵星人/3D布藝/學院風/動物/貓咪圖案/硬幣包/收納包 現貨 O56,9529,1595,496,$130
149,《BBD．黑鬍子》【嚴選真皮．閃電紋】潮流設計閃電紋路真皮設計短夾錢包．生日禮物．男性質感首選【F】【95012】,10338,1686,495,$490
150,五代RIMIX腋下包包防盜隱藏式腋下雙肩 包特工包貼身錢包隱形背包   現貨供應四色手機包iphone包ipad包側背包,4883,59,483,$450
151,飛機圖護照証件包 多功能 護照包 收納包 證件包 零錢包 卡夾 短夾 護照夾 隨身包 出國旅遊【賣貴請告知】,128986,2340,478,$35
152,「熱賣400組↑」PlayBoy 花花公子 皮夾 正品 男用 錢包 - 商務皮夾 短夾 情人節 耶誕禮物 -咖啡/黑,1888,91,481,$369
153,【winshop】A1466  迷你零錢包/厚布零錢包收納袋萬用包鑰匙包,74591,4165,477,$9
154,財付通 代充 100=545NT 可選/微信紅包/QQ紅包 微信錢包餘額 微信支付 WeChat Pay 可超商代碼繳費,4039,1996,474,$50
155,【winshop】A1466  迷你零錢包/厚布零錢包收納袋萬用包鑰匙包,74617,4171,473,$9
156,＊惡南宅急店＊多國錢幣造型太陽的後裔 潮流短夾 鈔票錢包皮夾 美元.台幣.日幣.韓圜.英國旗.泰銖造型【0801E】,137908,2062,471,$269
157,☆虹色雜貨╭ 大眼仔 毛怪 米奇 米妮 三眼怪 奇奇 蒂蒂 史迪奇 醜ㄚ頭 維尼 妙妙貓 貓頭鷹 錢包 證件套 零錢包,5831,1193,470,$140
158,【方形耳機包】手機3C配件耳機傳輸線充電器硬幣收納包 整理包 隨身包 防震包 零錢包☆精品社☆,139135,1911,466,$15
159,鱷魚紋雙層單肩包 女包/零錢包/斜挎包/小包/手機包/錢包/小側包/小方包/聖誕禮物/情人節/拉鍊包 現貨 O53,9605,1630,468,$150
160,【winshop】A1466  迷你零錢包/厚布零錢包收納袋萬用包鑰匙包,74617,4171,473,$9
161,＊惡南宅急店＊多國錢幣造型太陽的後裔 潮流短夾 鈔票錢包皮夾 美元.台幣.日幣.韓圜.英國旗.泰銖造型【0801E】,137908,2062,471,$269
162,☆虹色雜貨╭ 大眼仔 毛怪 米奇 米妮 三眼怪 奇奇 蒂蒂 史迪奇 醜ㄚ頭 維尼 妙妙貓 貓頭鷹 錢包 證件套 零錢包,5831,1193,470,$140
163,鱷魚紋雙層單肩包 女包/零錢包/斜挎包/小包/手機包/錢包/小側包/小方包/聖誕禮物/情人節/拉鍊包 現貨 O53,9605,1630,468,$150
164,【CK專櫃正品】美國ck真品零錢袋短夾+名片夾+鑰匙圈三件式禮盒組 男用真皮皮夾錢包,3811,35,468,"$1,880 - $1,900"
165,【方形耳機包】手機3C配件耳機傳輸線充電器硬幣收納包 整理包 隨身包 防震包 零錢包☆精品社☆,139135,1911,466,$15
166,PA3韓版法蒂希多功能護照機票收納袋手拿收納包皮夾卡包零錢包卡片存摺收納包防水票夾機票包證件包護照夾護照包護照夾護照套,9825,688,465,$47
167,【限時限量！輕薄奇蹟!】長夾 皮夾 錢包零錢包拉鍊商務皮夾名片夾真皮多功能男女NCK情人節父親節禮物K27-004,7247,166,462,$190
168,Eternal．喵星人復古仿真貓咪狗狗動物小包/拉鍊零錢包多款【wb325】＊911 SHOP＊,23728,1358,450,$59
169,【綢緞紅包袋】OLD25手工創意囍零錢包 新年零錢包 恭喜發財中國結刺繡紅包 結婚 喜慶 紅包2019豬年婚禮佈置,41167,3305,435,$39 - $49
170,｜降價特賣↘178｜╭☆Trend質感皮革男用短夾錢包禮盒【男王朝AA】堀江超人氣潮夾/禮盒另購☆加寬短錢包/長短拉鍊設,8385,170,435,$178 - $257
171,【Motin Shop】★全現貨韓版真皮男用長夾★五色可選★多卡位皮夾錢夾錢包,5772,1443,433,$250
172,馬卡龍色系☆100%真皮零錢包男用小零錢包/迷你款 加大版三層拉鍊【潮一館WW】女用卡片夾零錢拉鍊包,2775,143,432,$110 - $145
