,item,rate,num_product,num_sold,price
26,《廠家直銷 台灣 現貨24小時出貨》雙12 交換禮物 110V可用電煮鍋 小電鍋 電煮鍋,184,93,459,$550
27,A41 《同原廠製造》大同電鍋6人 10人 12人 大同 電鍋耳  鍋耳 外鍋提把 零件,23959,1018,450,$40
28,《台灣製造》+《原廠品質》(　3線式電熱片+鋼鐵 壓板) 大同電鍋 10人3線加鐵板　 買10送1,23982,1017,442,$220
29,"【萬國牌】【3年保固】""臉書分享免運""6人不鏽鋼厚釜電鍋AQ-6ST/AQ6ST改220V+$350非大同電鍋",6236,179,442,"$1,650"
30,大特價頂級免解凍高級不沾鍋氣炸鍋旋風烤箱 Arlink philo炸薯條烤爐勝飛利浦 Philips電鍋烤麵包機飛樂,53277,785,441,"$3,480"
31,A21《同原廠製造》 大同電鍋 指示燈 氖燈(只售燈泡),23969,1018,428,$10
32,電鍋維修DIY零件 TATUNG 大同電鍋10人份電鍋加熱片 加熱器 電熱片 3線,5320,190,427,$110
33,A08 (維修零件 大同電鍋零件)大同電鍋 6人10人 保溫片(40W),23969,1018,423,$60
34,"【萬國牌】""臉書分享免運""10人份高帽子電鍋【台灣製】AQ10S非大同電鍋乾蒸口罩消毒",6236,179,393,"$1,950"
35,"【萬國牌】【3年保固】""臉書分享免運""6人夢幻電鍋 AQ6S【台灣製】改220V+$350非大同電鍋",6235,179,392,"$1,350"
36,"【萬國牌】【3年保固】""臉書分享免運""11人份全不鏽鋼電鍋ST11.改220V+$350非大同電鍋",6236,179,388,"$600 - $3,500"
37,A34【同原廠零件】《同原廠製造》大同電鍋 15人~ 20人恆溫板 組合~(送原廠捏手 跳板黑頭 開關黑頭)買10送1,24048,1017,388,$200
38,威訊科技電子百貨 5097B ZIPPY VA2 125/250VAC 16(4)A 電鍋用微動開關,10765,3102,359,$30
39,【保溫片 10人/15人份用】TATUNG 大同電鍋保溫片 10/15人份電鍋 110V 保溫線 2線電鍋保溫片,5902,30,352,$60 - $65
40,A39(維修零件 大同電鍋零件)大同電鍋 12人 15人 保溫片(50W) (買10送1),24000,1017,342,$65
41,A37(15.20人份電源插銷) 大同電鍋15人份電鍋插銷 電鍋插銷組 電鍋 電源 銅腳組 電鍋零件 (一組兩隻裝),23969,1018,341,$50
42,【電熱片 3線】TATUNG 大同電鍋電熱片 適用10人份電鍋 加熱片 加熱器 三線 電熱片,6011,198,340,$110
43,電鍋維修DIY零件 TATUNG 大同電鍋10人份電鍋加熱片 加熱器 電熱片 2線,5308,189,332,$110
44,【現貨】3.2L多功能電熱鍋多用電鍋不粘電炒鍋智能電煮鍋宿舍學生鍋小功率速熱 110V電煮鍋 湯鍋 快煮鍋 美食鍋,196,128,299,$899
45,DIY(須自行組裝) 電源線 電鍋線1.8米 TAC-6/10 AC-8 六/十人份電鍋電源線 6人份 10人份台灣製,23996,1017,297,$115 - $135
46,A63大同電鍋6人 10人　電熱片 鋼鐵 壓板 雨林工作室監製 買10送1,24012,1017,279,$90
47,【大頭峰電器】聖火牌 3 人份白鐵電鍋 CY-300 不鏽鋼內鍋,50806,1220,255,$580
48,《586家電館》聖火牌3人份多功能電鍋【CY-280/CY-280A】小巧可愛，出門在外的好幫手！,3561,1986,253,$480
49,(維修零件 大同電鍋零件)《同原廠製造》大同電鍋 192度 溫度保險絲 組,23969,1018,241,$60
50,【電熱片 2線】TATUNG 大同電鍋電熱片 適用10人份電鍋 加熱片 加熱器,6003,198,238,$110
51,A25(維修零件 大同電鍋零件) 《同原廠製造》(套餐組合) 6 人 10人 15人 上銀接點+下銀接點,23882,1015,237,$90
52,大同電鍋 220V 10人份電鍋 TAC-10L-DV2R  出國必備(大陸、歐洲、東南亞、香港),1801,93,233,"$2,690"
53,A15 大同電鍋15人~20人 指示燈組 氖燈組 《同原廠製造》,23856,1015,232,$50
54,A25 (維修零件 大同電鍋零件)(套餐組合)《同原廠製造》 6 人 10人 15人 上銀接點+下銀接點 買10送1,23996,1017,229,$90
55,A41 原廠大同10人電鍋 鍋耳《同原廠製造》,23996,1017,219,$40
56,A19(維修零件 大同電鍋零件)《同原廠製造》大同電鍋 216度 溫度保險絲 組,24016,1017,216,$60
57,【九元生活百貨】EA 小保羅瓶/100ML 布丁瓶 甜點瓶 奶酪瓶 玻璃瓶 耐高溫 烤箱可 電鍋可 烘焙,15345,3913,215,$10
58,【萬國牌】【3年保固】小精靈分離式快煮鍋【台灣製】Marella非ZS-L6201L大同電鍋,6236,179,214,"$9,000"
59,A52 (維修零件 電鍋零件)《同原廠製造》大同電鍋6 人 10人 15人 上銀接點 買10送1,23943,1016,213,$50
60,紅色 KCD3 電炒鍋開關 銅腳 3腳2檔 電鍋 15A 船型 帶燈 電熱鍋 179-03885,21096,297095,213,$5
61,1.5L加大款110v-240v通用 304不鏽鋼蒸飯盒 外銷歐美 環保攜便加熱式飯盒 可加熱飲料 隨行電鍋 加溫便當盒,599,659,208,$580
62,三重電器《大同電鍋》大同不銹鋼蒸籠 TAC-S02 (適用大同10人份、11人份電鍋),4688,205,204,"$1,220"
63,A151 《同原廠製造》大同電鍋3人6人 8人 10人 指示燈組 氖燈組,23982,1017,199,$50
64,有現貨~附發票＊元元家電館 ＊TATUNG 大同 電鍋全機不鏽鋼 TAC-06I-NM,28398,1437,198,"$3,430"
65,A23 15人 20人 電鍋 插頭 插座 (125V/10A),23996,1017,193,$30
66,(彰農米糧)有機系列~豆漿機專用  有機燕麥薏蓮子 500g 多穀物米漿 調理機 電鍋+果汁機,7815,52,192,$120
67,附發票~日本水波爐 電鍋降壓器 110V轉100V 2000W 美規三孔電源線2平方,3550,361,188,"$1,650"
68,年糕紙 甜粿紙 玻璃紙*木漿纖維製成~蘿蔔糕.年糕超好用(可裁4-6張十人分電鍋大小)請先詢問是否有貨*mami的魔法廚,14824,318,187,$20
69,【電子鍋】  【電鍋 鍋寶可用】 中心開關 磁控開關 磁鋼 限溫器 感溫器 溫度開關 電子鍋開關,24048,1018,187,$60
70,大同電鍋 6人 10人15人 20人 大同 電鍋  鍋耳 外鍋 提把,24048,1017,179,$40 - $70
71,A14 (3.6.10人份電源插銷) 大同電鍋10人份電鍋插銷 電鍋插銷組 電鍋 電源 銅腳組 電鍋零件 (一組兩隻裝),23881,1015,180,$40
72,贈蒸籠和蒸蛋架理想牌 PERFECT 1公升1L 304 1.8L 316不鏽鋼美食鍋小火鍋快煮鍋電火鍋快煮壺電鍋,53277,785,171,$150 - $589
73,廚房大師-不鏽鋼專利萬用鍋夾 防燙夾 鍋夾 電鍋夾 碗夾 萬用夾,11777,1680,168,$90
74,大同 電鍋 3人 6人 10人 15人 20人 電熱管 加熱鋁管,24048,1018,168,$180 - $280
75,加碼送 廚房隔熱手套  TATUNG 大同 大同電鍋 10人份 電鍋 TAC-10l-DCR DCG 紅色 綠色,18269,265,166,"$2,090"
76,【料理幫手！兩用蒸架】不鏽鋼兩用蒸架 氣炸鍋配件 不銹鋼蒸架 電鍋蒸架 雞蛋蒸架 蒸蛋架 隔熱架 蒸菜架【G5004】,64184,753,165,$79
77,#【20人份電熱管110V】電鍋維修 鋁管 1200W 大同電鍋電熱管 適用20人份電鍋 加熱管 加熱器 大同電鍋,5903,29,159,$200
78,白鐵本部㊣台灣製【適用10人份大同電鍋蒸籠組/2層蒸籠+1蒸盤】#304不銹鋼/安全無毒，適用10/11人份大同電鍋~,1782,609,157,$680
79,《586家電館》聖火牌3人份多功能電鍋【CY-280/CY-280A】不銹鋼內鍋～健康概念再升級！,3561,1986,157,$530
80,172℃/192℃/240℃ 250V 10A 溫度保險絲 適用：電鍋、開飲機…等-【便利網】,18560,2757,156,$12
81,（原廠品質）《同原廠製造》大同15人電鍋3線式電熱片 加熱器 直徑18.2公分買10送1,23959,1018,152,$190
82,溫度保險絲 RY240 TF240℃ 10A250V240度 電鍋電飯煲 全新現貨 220-05614,21041,297098,149,$3
83,電鍋維修DIY零件 TATUNG 大同電鍋10人份 保溫片 40W 110V,5306,189,147,$60
84,台中圍城 大同電鍋 10人份 220V TAC-10L-DV2R 另售 TAC-11T-NMV2,3129,156,146,"$2,430"
85,大同 電鍋電熱片 3線  6-11人份可用 高品質 電鍋加熱片 加熱器 電鍋零件,1179,213,142,$110
86,A53（原廠品質+設計專利）《同原廠製造》~大同15人電鍋3線式電熱片 加熱器  直徑18.2公分 (買10送1),23969,1018,140,$190
87,A19(維修零件 大同電鍋零件)《同原廠製造》大同電鍋 216度 溫度保險絲 組,23925,1013,140,$60
88,電鍋 溫度保險絲管 金屬 RY-180 TF 180度 10A 250V電熱鍋 177-02939,21096,297095,138,$3
89,(玫瑰rose984019賣場)台灣製玫瑰多功能#304不銹鋼蒸盤(竹節鍋)23公分(有提把)可放電鍋(多層疊放.方便),6986,882,137,$90 - $99
90,《含稅附發票》國際牌星光系列大面板開關插座《星光系列WTDFP151236接地雙插座附蓋板(5.5絞線用)》電鍋專用插座,11760,4604,135,$78
91,全新220V《原廠台灣製造不鏽鋼內鍋 DV2R-V2紅色 歐美 國外專用【大同電鍋】10人份大同電鍋TAC-10,4077,125,133,"$2,600"
92,【鍋寶】#304不鏽鋼10人份電鍋(ER-1130-D)高貴紫(ER-1132-D)溫馨粉,4210,503,132,"$1,750 - $1,775"
93,~脫殼愛玉籽(一兩裝)~ 南投產，37.5公克裝1包剛好可洗10人份大同電鍋內鍋半鍋，有附1個搓洗袋。【豐產香菇行】,2428,485,125,$70
94,電鍋維修DIY零件 TATUNG 大同電鍋10人份 電鍋彈跳開關 恆溫板 跳板組 電鍋跳馬(附捏手),5308,189,124,$200
95,【保溫片 10人份用】TATUNG 大同電鍋保溫片 適用10人份電鍋 110V-40W 保溫線 2線電鍋保溫片,5992,201,124,$65
96,粉紅豬【Linox】新款多功能304不鏽鋼蒸盤架(淺型厚款)21CM 台灣製 蒸鍋/蒸盤/ 適用10/11/15人份電鍋,1835,94,124,$130
97,台中圍城 大同 電鍋 原廠配件 10.11人份 不鏽鋼 內鍋 CSUS1079,3125,157,124,$390
98,A26(大同電鍋零件)《同原廠製造》大同 電鍋 6人 電熱管 加熱鋁管~修理電鍋  買10送1,24012,1017,120,$170
99,《同原廠製造》大同 電鍋壓板固定螺絲 6顆裝,23982,1017,118,$15
100,新改款BUFFALO牛頭牌．ENCO安康電鍋10人份．可拆卸式不鏽鋼內鍋．附蒸層 TC-18BW,10961,399,118,"$4,500"
101,【原廠】大同電鍋 電源線 電鍋線1.5米 TAC-11/6人/10人 AC-9 六/十人份電鍋電源線 台灣製,6011,198,117,$200
102,A41(維修零件 大同電鍋零件)大同10人電鍋 鍋耳,23882,1015,117,$40
103,*露DIY* 廚房專用接地双插座WNF15126+不鏽鋼蓋板/電鍋專插/双插座附接地/ST蓋板/5.5mm電線專用,7978,681,115,$95
104,台中圍城 大同 電鍋 6人份 全不鏽鋼電鍋 TAC-06I-NM 另售TAC-06HT TAC-06KNV2,3128,156,113,"$3,430"
105,台中圍城 大同 電鍋 原廠配件 6人份 不鏽鋼 內鍋 CSUS6079,3128,156,112,$300
106,台中圍城 大同 電鍋 電源線 TAC-6.10.11專用【AC-9】原廠公司貨 另售AC-10,3125,159,112,$200
107,A68  大同 電鍋 《同原廠製造》(恆溫板+原廠捏手 跳板黑頭) 開關板 8字板  八字板 6人份~10人份~買10送,23917,1012,110,$120
108,NDr.AV 電子式智能定時器 TE-313 10組設定+獨家倒計時功能 適用:電鍋、開飲機、水族箱…等-【便利網】,18560,2757,109,$205
109,A17 (大同電鍋零件) 《同原廠製造》大同 電鍋 10人 電熱管 加熱鋁管~修理電鍋 (買十送1),24048,1018,106,$180
110,(玫瑰ROSE984019賣場)台灣製(加高型)#304不銹鋼製蒸籠層~可用(10人分電鍋)原電鍋蓋當蒸龍鍋籠,7010,882,105,$220
111,宗霖電器 大同不鏽鋼蒸籠TAC-S02 不銹鋼蒸籠 適用10~11人份電鍋   端午節蒸籠 大同蒸籠,683,1070,103,"$1,050"
112,新上市新款全配備 ★台灣製造★ 6人份大同電鍋（304內鍋加304蒸盤、304內鍋蓋） 綠色 紅色  ( TAC-06),4084,125,103,"$2,050"
113,【免運費】第三代 双層不銹鋼可伸縮置物架微波爐架收納架烤箱鞋櫃咖啡機電鍋瓶罐架烤箱咖啡機飲水機飲水機流理台置物架瀝水架,21481,730,103,$590
114,大同電鍋加熱片 6-11人份電鍋適用 3線式 電鍋維修零件 電鍋電熱片 電鍋加熱器 電鍋片,173,209,101,$110
115,【大頭峰電器】◤學生、套房族的最愛◢ 聖火牌 電鍋3人份 CY-280 /CY-280A(鋁製內鍋)煮飯.燉湯.清蒸皆宜,50809,1223,102,$480
116,"《好媳婦》實用電鍋加高蓋鍋組『10人份』#304不鏽鋼,台灣製【加高蓋+3蒸盤+3蒸架】特價",13683,2367,101,$520
117,RY192 TF192℃ 192度 10A250V 電鍋煲溫度保險絲 220-01939,20966,297103,100,$3
118,DO嘟嘟DO附發票 永新牌3人份電鍋QQ-3S/304不鏽鋼內鍋/MIT台灣製造 分離式電源插座設計方便好清洗,14372,614,100,$610
119,【三線 電熱片 15人份】TATUNG 大同電鍋電熱片 適用15人份電鍋 加熱片 加熱器 三線 電熱片,5900,30,100,$170
120,大家源三人份全不鏽鋼電鍋TCY-3205 /TCY3205,14383,615,99,$400 - $798
121,大同 電鍋 恆溫板組合 開關組合固定螺絲 5顆裝,24027,1017,98,$10
122,Panasonic國際牌開關插座 星光WTDFP151236雙插座附接地(5.5絞線用、電鍋專用)【東益氏】另售中一電工,9779,2139,97,$81
123,多功能不鏽鋼防燙夾 廚房 微波爐 電鍋 碗盤 料理 烘焙 烹飪 用餐 食物 安全 防熱燙 生活職人【J119】,19708,1831,94,$18 - $22
124,#【低故障！電熱管110V】20人鋁管大同電鍋電熱管 適用20人份電鍋 加熱管 加熱器 大同電鍋 電鍋維修DIY,6003,198,96,$180
125,【10人份下單處】電鍋開關 大同電鍋6 - 10人份 15人份 電鍋彈跳開關 恆溫板 銀接點 彈跳開關 電鍋跳馬,35539,418,94,$190
126,"【萬國牌】【3年保固】""臉書分享免運""15人份電子鍋【3年保固】NS-2700S改220V+$350非大同電鍋",6235,179,94,"$3,460"
127,大同電鍋加熱片 6-11人份電鍋適用 2線式 電鍋維修零件 電鍋電熱片 電鍋加熱器 電鍋片,174,208,92,$110
128,#電鍋維修DIY 十人鋁管 800W【正廠品質！電熱管110V】大同電鍋電熱管 10人份電鍋 加熱管 加熱器 大同電鍋,6011,198,92,$180
129,牛頭牌 BUFFALO 21-2029 304#不鏽鋼 雅登方型便當盒 中(M) 可電鍋蒸 飯盒 環保餐盒,21347,1390,92,$300
130,#【單隻】大同電鍋 提把 10人份 6人份 十人 電鍋鍋耳 外鍋提把 大同電鍋把手 TAC-6 TAC-10,6006,198,91,$45
131,"【萬國牌】【3年保固】""臉書分享免運""10人份電子鍋【台灣製】改220V+$250.非大同電鍋",6236,179,91,"$2,400"
132,【GOOD-TRANSFORMER】日本電器 電鍋 咖啡機 水波爐專用降壓器 110V降100V~2000W『時尚黑』,2240,187,88,"$1,700"
133,綠色不鏽鋼鍋盤夾 防燙 取碗夾 鍋夾 碗盤夾 不銹鋼碗碟夾 提碗器 碗夾 電鍋夾 不燙手【賣貴請告知】,128976,2340,87,$35
134,(玫瑰rose984019賣場)台灣製~玫瑰 #304不銹鋼多功能蒸盤(有提把)竹節鍋(深型)電鍋蒸煮可堆疊.省時方便,6986,882,87,$99
135,聖火牌三人份電鍋 CY-280A/CY-280 內鍋不銹鋼(粉/綠) ,6155,311,87,$580
136,A52 (維修零件 電鍋零件)《同原廠製造》大同電鍋6 人 10人 15人 上銀接點,23971,1018,86,$50
137,環球@鍋具@彩色迷你電鍋 小電鍋 燉筒 湯鍋 燉鍋 湯碗  飯碗 復古kuso造型大同電鍋 台灣製造,2037,3348,86,$150
138,§酷酷坊§團購零切 烏布林 電鍋線HVFF 2x1.25mm平方MIT 耐熱平行花線 烏皮林,1762,65,86,$13
139,(玫瑰rose984019賣場)台灣製(厚#304不銹鋼型)10人份電鍋增高蓋(加高蓋)~~配件可另購,7003,882,86,$250
140,DO嘟嘟DO維康 1.8L多功能美食鍋(304不鏽鋼材質) WK-2050(附蒸架)快煮壺/電茶壺/火鍋/小電鍋/萬用鍋,14376,615,85,$449 - $599
141,A30 《同原廠製造》國外用 220V 大同電鍋 10人份3線式電熱片 加熱器 電鍋片 (10人份220V760W),24027,1017,85,$180
142,含稅※smile 家電館※TATUNG 大同六人份全不鏽鋼電鍋 TAC-06I-NM 裡外皆#304不銹鋼,9331,1269,84,"$3,430"
143,台中圍城 大同 電鍋 10人份 TAC-10L-DI 桃紅限定款  另售TAC-10L-DV2R,3126,156,84,"$2,200"
144,【2線電鍋加熱片】正廠品質 適用 TATUNG 大同電鍋電熱片 適用10人.11人份電鍋 加熱片 加熱器 2線,33676,773,83,$110
145,【露營用品真便宜】鍋具3件組 附收納袋 廚房 煮飯鍋 白飯 電鍋 廚具 鍋子 刀子 露營 炊事帳 料理桌,5915,354,83,$950
146,A24（原廠品質）(套餐組合) 《同原廠製造》大同電鍋 15人　2線式電熱片+鑄鐵 壓板 (買10送1),24048,1017,83,$240
147,10人份電鍋線 台灣製 1.5m(5尺) 電鍋線頭 電鍋線,625,30,83,$560
148,大同電鍋 袖珍版 (TAC-1A) 送禮 自用 兩相宜,203,19,82,$269
149,"【萬國牌】【3年保固】""臉書分享免運""3人份不鏽鋼厚釜電鍋AQ3ST改220V +$250非大同電鍋",6236,179,82,"$1,500"
150,【15人3線下單處】【電熱片 15人 2線 3線 】大同電鍋電熱片 適用6/10/15人 電鍋  加熱片 加熱器 電熱片,35549,418,79,$160
151,粉紅豬 LINOX 新款多功能不銹鋼深型蒸盤/蒸架-附把手(深型)-單入(適用:電鍋 炒鍋 不銹鋼鍋上烹煮) 可貨到付款,1835,94,79,$175
152,(維修零件 大同電鍋零件)《同原廠製造》大同電鍋 192度 溫度保險絲 組,23969,1018,79,$60
153,大同10人電鍋零件 2線式電熱片 加熱片  加熱器(6~11人份),6167,311,78,$115
154,有現貨 附發票＊元元家電館＊尚朋堂 3人份不銹鋼電鍋 SSC-03KD 台灣製造,28410,1446,78,"$1,045"
155,【電熱片3線15人份】TATUNG 大同電鍋電熱片 適用15人份電鍋 加熱片 加熱器 三線 電熱片,5991,201,75,$170
156,~威利家電~免運 大家源三人份304不鏽鋼電鍋 TCY-3263,5261,327,76,$699
157,A39(維修零件 大同電鍋零件)大同電鍋 12人 15人 保溫片(50W),24027,1017,76,$65
158,電鍋保溫開關 翹板開關2p,23982,1017,75,$20
159,"[台灣製造] 手工製(薄)木框竹蒸籠 9寸(大同電鍋可用), 燒賣，湯包 一組蒸籠(2層1蓋)1200元",311,45,75,"$1,200"
160,大同電鍋原廠配件-大同製造 (外蓋 、內蓋 、蒸盤、上層鍋、內鍋、電源線、飯匙、量水杯),4691,205,75,$30
161,有現貨 附發票＊元元家電館＊TATUNG 大同 多用途小電鍋 TAC-03DW-NW,28406,1446,75,"$3,245"
162,180磁鋼 限溫器 感溫器 溫度開關 中心彈跳開關(鍋寶電鍋可用),1023,437,74,$60
163,#電鍋開關 大同電鍋10人份適用 電鍋彈跳開關 恆溫板 跳板 ★電鍋零件★,6011,198,74,$200
164,"【萬國牌】【3年保固】""臉書分享免運""10人厚釜電鍋+蒸籠非大同電鍋",6236,179,74,"$600 - $1,900"
165,電鍋維修【台灣製造！ 低故障！正廠品質！2線15人份】大同電鍋電熱片 適用15人份電鍋 加熱片 加熱器 二線電熱片,23969,1018,73,$170
166,電鍋維修DIY零件 TATUNG 大同電鍋10人份 氖燈組 電鍋燈組 電鍋指示燈 電源燈 燈泡 亦適用3 / 6 人份,5306,189,71,$50
167,溫度保險絲185℃ 250V 10A【金屬殼】電鍋專用溫度保險絲,1171,197,73,$10
168,飯架 蒸盤器 蒸菜置物架 架子 電鍋 鍋子 清蒸 廚房 隔水 家用  支架 瀝水 不鏽鋼蒸架 生活職人【S049-1】,19673,1824,71,$10
169,【珍愛頌】K023 台灣製造 第二代不鏽鋼鍋夾 電鍋夾 碗夾 萬用夾 防燙夾 萬用鍋夾 隔熱鍋夾 露營 野餐 戶外 野炊,63712,1180,71,$90
170,{ 可刷卡 }【享大心 家電館】大同 11人份《 TAC-11HN-M 》#316 全不銹鋼 電鍋 $４６９９,1673,518,70,"$4,699"
171,台中圍城 大同 電鍋 原廠配件 10.11人份 不鏽鋼 外蓋 C11029S,3129,156,70,$340
172,超值促銷【附原廠萬用蓋ㄧ個】PERFECT 正316不鏽鋼(10人+8人+6人三入裝內鍋)電鍋內鍋/湯鍋/方便鍋/萬用鍋,26650,451,69,$790
173,【維修零件】(送黑頭/捏手)大同電鍋 6人~ 10人恆溫板 組合~電鍋開關 大同電鍋10人份適用 電鍋彈跳開關 銀接點,1298,113,69,$210
174,全新 大同電鍋電源線 (6人、10人、11人) 大同電鍋電線 電鍋線,108,84,69,$150
175,【珍愛頌】K023 第二代不鏽鋼鍋夾 台灣製造 電鍋夾 碗夾 萬用夾 防燙夾 萬用鍋夾 隔熱鍋夾 碗盤夾 露營 野餐,63712,1180,69,$90
176,【GOOD-TRANSFORMER】日本電鍋 電子鍋專用 1500W無熔絲專利型降壓器．米白 (H-18/0.35mm),2242,186,68,"$1,400"
177,永新牌11人份全不鏽鋼電鍋YS-101S/MIT台灣製造/節能18%CP值優於XX牌電鍋,10964,397,66,"$1,399"
178,滿199免運溫度保險絲 【142℃ 250V 15A金屬殼】電鍋專用溫度保險管 155-05886,8995,261647,66,$4
179,kw7-0 微波爐微動開關/電鍋開關/微動開關/輕刻度/綠色 157-06717,21041,297098,66,$6
180,第2代升級版 活動式萬用不繡鋼鍋夾 好神器防燙夾 碗夾 防熱手套/烘培手套/隔熱手套 防燙萬用夾 電鍋夾 鍋夾 隔熱鍋夾,1569,108,66,$55
181,台南家電館∼萬國牌電鍋.不鏽鋼厚釜六人份＜AQ-6ST/AQ-6S(T)＞三年保固.台灣製∼,626,1863,66,"$1,650"
182,大同 電鍋電熱片 2線 6、10、11人份可用 高品質 電鍋加熱片 加熱器 電鍋零件,1182,213,66,$110
183,【GIGA】現貨日本象印原廠保固一年 ZOJIRUSHI特別仕様NW-KA10壓力電鍋 6人份豪炎灶釜(NW-KA18),3310,575,64,"$22,300"
184,《安安寶貝家》免運費 大家源3人份電子鍋/電鍋 TCY-3003,16454,1444,64,$680
185,"《好媳婦》實用型電鍋加高蓋鍋『10人份』#304不鏽鋼,台灣製!高品質!適用多牌電鍋~",13757,2387,64,$250
186,#【15人份電熱管110V】電鍋維修 鋁管 1000W 大同電鍋電熱管 適用15人份電鍋 加熱管 加熱器 大同電鍋,5902,30,63,$200
187,蒸幫手 BRAISE HELPER 多功能隨行小電鍋(清新綠),2591,581,63,$990
188,滿199免運電鍋保溫片/長方形/電鍋溫控器帶引線/40W控溫器/保溫器全新 159-06973,9560,261623,62,$9
189,180磁鋼 限溫器 感溫器 溫度開關 電子鍋磁控開關(鍋寶電鍋可用),1021,437,59,$60
190,大同電鍋電源線15人份專用(AC-10),346,27,62,$190
191,永新牌11人份不鏽鋼電鍋YS-11S  中鍋.內鍋不銹鋼 (銀/粉紫),6165,311,62,"$1,370"
192,台中圍城 大同 電鍋 原廠配件 10.11人份 不鏽鋼 蒸盤 C11090S,3125,156,62,$240
193,夢之園-生活百貨-五金百貨-不鏽鋼23CM蒸籠層-白鐵10人份蒸籠層-台灣製造-可與高蓋一起使用-電鍋內可放4層-23CM=10人份,3973,276,62,$100
194,◆電の店◆ BE43 溫度保險絲 185度 15A 250V 電鍋配件 飯鍋 溫度保險絲,4377,2048,61,$20
