,item,rate,num_product,num_sold,price
34,【激省空間！加厚不鏽鋼】不鏽鋼廚房置物架 廚房收納層架 微波爐置物架 烤箱置物架 瓦斯爐蓋板 氣炸鍋支架【H0138】,64040,748,153,$499
35,【升級矽膠款！防燙手柄】不鏽鋼防燙夾 氣炸鍋配件 不銹鋼碗夾 隔熱夾 取碗夾 取盤夾 夾盤器 夾碗器 夾子【G5002】,64071,746,146,$59
36,【一包100入！圓形有孔】圓型蒸籠紙 18公分 20公分 氣炸鍋配件 烘焙紙 防油紙 料理紙 烘培紙,64040,748,141,$99 - $149
37,304不鏽鋼噴油瓶 氣炸鍋噴油罐 定量控油 噴霧罐 料理油罐 廚房調味罐【E480】博萊品,8538,781,136,$135
38,矽膠耐熱服務夾 矽膠夾 23cm 26cm 30cm 料理夾 沙拉夾 萬用夾 不銹鋼矽膠夾子 耐熱230℃ 氣炸鍋夾子,13439,754,135,$79 - $99
39,日本進口烘焙紙【1000cm】氣炸鍋 牛皮紙色不漂白可重複使用7-8次 防油紙 不沾紙 烤箱烤盤紙【A244】安心手作,8579,781,134,$90
40,嘉義市可面交 日本Peconic 健康油切美型氣炸鍋  極光 白   宅配免運  現貨不用等,14820,1182,124,"$3,000"
41,破盤免運!!伊瑪imarflex 2.2公升氣炸鍋IAF-1002可拆卸烤架 通過BSMI 商檢局認證 字號R35214,4111,483,116,"$1,398"
42,【台灣現貨】「已通過BSMI認證」保固一年比依氣炸鍋6.4L AF-25A智能無油煙 觸控面板110V 陶瓷塗層大容量,1312,92,113,"$3,099"
43,現貨 科帥氣炸鍋 8.0L空氣炸鍋AF708家用多功能無油低脂大容量智能電炸鍋（保固一年）,88,104,110,"$2,799"
44,【現貨】三能貓爪模 蛋糕模 SN6127 適用烤箱、氣炸鍋、蒸鍋 不沾黏烤模烤盤 貓掌狗掌蛋糕模具【A205】安心手作,8554,781,106,$38
45,發熱纖維超暖懶人毯子》抗毛球美印花懶人毯子另電暖器好神拖氣炸鍋記憶卡行動電源保溫杯圍巾外套棉被床包組毛毯,53250,786,102,"$1,299"
46,【珍愛頌】K059 台灣製 氣炸鍋專用 加粗304不鏽鋼烤肉串 燒烤針 鴨尾針 燒肉串 肉針 烤針 竹串 叉子 中秋烤肉,63742,1180,101,$15 - $30
47,預購 9月中到貨 Glolux 大容量 6L 健康 6666 氣炸鍋 無油煙 陶瓷除層 通過安規檢驗 保固一年,19983,934,99,"$3,980"
48,【妞妞3C小舖】可噴出霧狀 2019年新款噴油瓶 ABS噴油瓶 燒烤油壺 調味瓶 氣炸鍋 噴油瓶,47106,910,98,$79
49,【fifi代購 】Prepara Oil Mister 霧狀玻璃噴油罐/ 氣炸鍋必備,5770,25,92,$400
50,【FUTURE LAB. 未來實驗室】AIRFRYER 渦輪氣炸鍋 氣炸鍋 【JC科技】,1777,371,89,"$1,980"
51,飛利浦氣炸鍋(無煙上蓋)防噴油上蓋(適用HD9642/HD9980),2310,211,89,$550
52,[不銹鋼霧狀噴油罐]現貨附發票  氣炸鍋必備 戶外燒烤炒菜噴霧式油醋瓶 廚房 不銹鋼噴油瓶 調味瓶,6099,1198,89,$89
53,現貨 氣炸鍋把手 品夏氣炸鍋把手 科帥氣炸鍋把手 606把手 602把手 708把手 612把手,112,281,87,$499
54,現貨 米姿多功能空氣炸鍋 家用7L大容量 無油煙電炸鍋 炸薯條機 電烤爐 無油煎炸鍋 氣炸鍋,112,281,87,"$2,399"
55,氣炸鍋 氣炸鍋紙 50張/包 方型 圓形 烘焙紙 有洞 烘培紙 氣炸鍋配件 烤盤紙 karalla 科帥,4310,280,85,$45
56,清倉現貨 比依BIYI氣炸鍋 台灣110V新版 容量 6.4L,40,780,84,"$2,600"
57,日本ASVEL 調味油噴霧罐 氣炸鍋專用 少油  玻璃製品 特惠中,3080,2287,83,$400
58,【皮老闆家電】PHILIPS飛利浦健康氣炸鍋專用煎烤盤【煎魚盤】 HD9910適用HD9220HD9230,562,73,82,$990
59,【台灣總代理】【黑貓貨到付款】【宅配刷卡免運費】【1年保固】比依空氣炸鍋烤箱60A 11L大容量氣炸鍋 自動旋轉,2056,64,80,"$3,499 - $3,999"
60,【珍愛頌】K059 台灣製 氣炸鍋專用 加粗304不鏽鋼烤肉串 燒烤針 鴨尾針 燒肉串 肉針 烤針 竹串 叉子 中秋烤肉,63730,1180,80,$15 - $30
61,【 音樂魔坊+送麵包桶+運費半價】Karalla 大容量 4.2升氣炸鍋日本熱銷氣炸鍋,2642,100,77,"$3,230"
62,網購最火紅6.4L超大容量第七代空氣炸鍋陶瓷塗層機種( 比依 AF-25A) 氣炸鍋 智能無油煙110v觸控面板,6027,916,77,"$400 - $3,000"
63,【超越巔峰】日本 stavia LUXE 氣壓式噴油瓶/噴油壺 噴霧油瓶 氣炸鍋配件 噴油罐 控油瓶 噴油器 超越宜得利,2289,194,75,$65 - $299
64,《大全配》Philips HD9642 飛利浦 健康氣炸鍋 (附噴油罐+串籤+串燒架+披薩烤盤+烘烤鍋+煎烤盤),5137,1900,73,"$8,900"
65,【黑貓貨到付款】【宅配刷卡免運費】【1年保固】原廠出貨 比依AF-25A液晶觸控氣炸鍋6.4L大容量氣炸鍋 雙鍋 電炸鍋,2056,64,71,"$2,399 - $3,999"
66,圓形烘焙紙 食物乾燥機烘焙紙100張 烤箱紙/蒸籠紙/燒烤紙/防沾粘紙/耐高溫紙/烤肉紙燒烤紙 圓形烘培紙 氣炸鍋烘焙紙,2867,721,67,$300
67,【超越巔峰】台灣SGS認證 304不鏽鋼 氣炸鍋專用防噴油網/氣炸鍋防噴油網 氣炸鍋配件 氣炸鍋防濺油網 蚊香防噴油網,2279,193,66,$199 - $250
68,現貨【新品上市】全新升級 納米陶瓷鍋 韓秀液晶觸控氣炸鍋 氣炸鍋 雙鍋6L大容量 空氣炸鍋 台灣專用110V氣炸鍋,112,281,65,"$2,999"
69,【SGS認證 附發票】 氣炸鍋 配件 7吋12件組  烘烤鍋 披薩盤 食物架 烤肉架吐司架 飛利浦 飛樂 科帥,2487,129,64,$419
70,台灣現貨 保固1年 品夏多功能氣炸鍋攝氏度款 5.5L 炸全雞推薦款 家用大容量 無油煙電炸鍋 炸薯條機 電烤爐,112,281,63,"$1,999"
71,【台灣現貨！兩日速達】新款8L大容量 科帥AF708大容量110V台灣電壓 無油空氣炸鍋 氣炸鍋 電炸鍋 炸薯條機【免運,1318,92,57,"$2,799"
72,【調味料隨身瓶！輕巧便攜噴油瓶】噴油瓶 ABS噴油瓶 燒烤油壺 調味瓶 氣炸鍋 噴油瓶 野餐 控油罐 玻璃罐 烘培噴霧罐,143945,694,57,$130 - $239
73,現貨 氣炸鍋超值6件套 氣炸鍋配件串燒架 飛利浦Arlink 飛樂karalla科帥 米姿噴油瓶 烘烤鍋,110,285,56,$499
74,不鏽鋼燒烤架 氣炸鍋用烤架 燒烤架 加粗帶腿韓式圓形烤架 氣炸鍋網子 烤肉網 烤肉專用 烤箱專用 品夏 米姿 科帥可參考,7526,104,56,$140 - $210
75,飛利浦氣炸鍋原廠無煙上蓋/握把/煎魚盤HD9940/烘烤鍋HD9925/噴油瓶/蛋糕模)(適用HD9642),2314,211,56,"$400 - $1,700"
76,【超越巔峰】台灣SGS認證 氣炸鍋不鏽鋼烤網/氣炸鍋配件 氣炸鍋烤網/Karalla Arlink 飛樂 品夏 科帥適用,2247,203,54,$300 - $390
77,現貨 保固1年 品夏多功能氣炸鍋攝氏度款 5.5L 炸全雞推薦款 家用大容量 無油煙電炸鍋 炸薯條機 電烤爐,70,149,53,"$1,899"
78,【99網購】現貨 # 玻璃噴霧油瓶100ML/氣炸鍋噴油瓶/噴霧罐/噴霧容器/噴油罐/調料瓶/噴油壺/噴壺/油壺/氣炸鍋,9419,536,53,$65
79,清倉現貨 臺灣出貨3天到 選九大禮包 噴油瓶 防噴油網🔥 保固一年比依 AF-25A 氣炸鍋智能無油煙110v觸控面板,30,11,50,"$2,280 - $2,650"
80,『北極熊倉庫』洞洞烘焙紙 氣炸鍋配件 蒸籠紙 烤盤紙 有孔烘焙紙 濾油紙/arlink 飛樂 karalla 科帥適用,1306,150,49,$40 - $60
81,520現貨免運 3天到 臺灣出貨附發票  選送豪禮 噴油瓶 網路人氣款👏比依氣炸鍋110V智能觸控式螢幕６.４Ｌ,635,114,48,"$2,500 - $3,250"
82,520愛你 免運 開發票 臺灣出貨  雙重檢查 3天到 保固一年比依 AF-25A 氣炸鍋 智能無油煙110v觸控面板,29,11,47,"$2,480 - $3,250"
83,【大量現貨直接下標】Anqueen安晴 健康減油氣炸鍋LED觸控面板設計 保固一年國家檢驗合格 AQ-P19氣炸鍋,4802,163973,46,"$2,990"
84,PHILIPS 飛利浦 氣炸鍋專用配件 HD9642 HD9645  HD9980 專用無煙上蓋 氣炸鍋 上蓋 防噴油蓋,58,1,45,$490
85,氣炸鍋噴油瓶 台灣發貨 氣炸鍋 噴霧式油瓶 100ml 油壺 分裝瓶 酒精分裝瓶 噴油瓶 噴油壺 噴油罐 噴油瓶 噴霧式,22385,176,45,$60
86,【矽膠刮刀-半透明】耐高溫 氣炸鍋配件 矽膠刮刀 刮刀 抹刀 奶油抹刀 奶油刮刀 烘焙工具,17693,1262,45,$30 - $75
87,【矽膠刮刀】耐高溫 氣炸鍋配件 矽膠刮刀 刮刀 抹刀 奶油抹刀 奶油刮刀 烘焙工具,17506,1274,45,$30 - $70
88,好神團購王 》7-11點數陶瓷保鮮碗菇菇OPEN5款限量現貨另有好神拖捕蚊燈記憶卡隨身碟記憶卡氣炸鍋哆啦A夢計時器憤怒鳥保溫杯,53279,787,44,$99
89,PHILIPS 飛利浦 氣炸鍋 配件 煎烤盤/煎魚盤 (無彩盒) HD9940,16464,1443,43,"$1,180"
90,烘焙墊 蒸籠墊【多種規格】圓形/方形 食品級矽膠材質 耐高溫不沾黏好清洗可重複使用 氣炸鍋 食物乾燥機【E385】博萊品,8561,781,43,$50 - $120
91,【24H快速出貨 多功能氣炸鍋烘焙紙】三種尺寸任選 無須裁切 方便 烘焙紙 食用級 適用於蒸籠 氣炸鍋 微波爐 烤箱,4549,135,43,$99 - $150
92,氣炸鍋專用圓型加大25cm烘焙紙(100入) 烘焙紙 蒸籠紙,6064,413,40,$90
93,【超越巔峰】日本 ECHO 耐熱矽膠油刷/矽膠刷子 蛋液刷 烘培油刷 耐熱烘培刷 烤肉刷 氣炸鍋配件 長柄油掃 料理刷,2247,203,40,$59
94,氣炸鍋圓形烘焙紙100入 蒸籠紙圓形烘焙矽油紙空氣炸鍋紙食品級蒸籠紙油紙燒烤紙100張,6125,1198,40,$70 - $80
95,超厚理想牌電鍋PERFECT 316不銹鋼內鍋組調理鍋組調理碗大同10人份8人份6人份火鍋象印電子鍋炒鍋萬用鍋萬國氣炸鍋,53287,788,40,$239 - $949
96,【超越巔峰】日本 LIBERALISTA 氣壓式噴油瓶/噴霧油瓶 氣炸鍋配件 噴油壺 控油瓶 氣炸鍋專用 噴油罐 噴油器,2289,192,39,$65 - $299
97,【超越巔峰】日本製 不鏽鋼耐高溫食物夾(29.5cm) 氣炸鍋料理夾 矽膠夾 防燙夾 燒烤夾 氣炸鍋配件 耐熱夾 麵包夾,2292,195,39,$79
98,氣炸鍋圓形有孔烘焙紙100入/方形有孔100入/蒸籠紙7.5吋圓形烘焙矽油紙空氣炸鍋紙食品級蒸籠紙油紙燒烤紙100張,6065,1198,39,$65 - $75
99,陽晨不沾貓爪蛋糕模【多款造型】高碳鋼材質 適用烤箱氣炸鍋蒸鍋香檳金色 不沾黏、好脫模、耐高溫貓掌熊掌蛋糕模【A153】,8561,781,39,$48
100,免運 晶工 24L 多功能 料理神器 氣炸烤箱 JK-7223 烤箱 氣炸鍋 乾果機 電烤箱 可全雞,1884,111,39,"$4,280"
101,~猴頭菇(一斤裝)~ 又稱猿頭菇，四大食材之一，超多蛋白質，補充營養，葷素皆宜，可用氣炸鍋料理。【豐產香菇行】,2426,486,39,$390
102,『世界大牌』 6 吋蛋糕不沾墊  ( 不沾油紙 氣炸鍋不沾布不沾油布  蛋糕模用 不沾烤盤墊 重復使用   ),13849,905,39,$60
103,氣炸鍋油炸鍋濾油鍋 Arlink philo炸薯條炸雞飛利浦 Philips旋風烤箱烤麵包機飛樂烤肉爐烤爐電烤箱微波爐,5890,1788,39,"$4,480"
104,【嚴選SHOP】氣炸鍋配件組 304不鏽鋼增高烤架 圓形烤網Karalla Arlink 飛樂品夏科帥燒烤架串燒架【K】,4001,733,37,$80 - $240
105,【附發票 賣貴請告知】 葫蘆型按壓式不鏽鋼玻璃噴霧油瓶 霧化噴霧油瓶 噴壺 噴油罐 噴油瓶 噴油壺 玻璃油壺 氣炸鍋,128889,2332,36,$129
106,【現貨/氣炸鍋可用】噴霧罐 高硼矽玻璃噴油罐 料理噴霧罐 噴油壺 廚房油瓶【AAA6282】,4270,5809,36,$99
107,【氣炸鍋烘焙紙-50入】蒸籠紙 烤盤紙 包子紙 饅頭紙 洞洞烘焙紙 有孔烘焙紙,17733,1272,36,$25 - $54
108,氣炸鍋專用圓型加大25cm烘焙紙(100入) 烘焙紙 蒸籠紙,6064,411,35,$90
109,☆女孩衣著☆雙12回饋 食品級不鏽鋼材質 防噴油網 防噴油蓋 氣炸鍋 比依氣炸鍋 煎魚 油炸食物 防油四濺(NO.10),807,3364,34,$89 - $109
110,氣炸神器 / 安晴 AQ-P19 / 氣炸鍋 / 專用配件 / 煎烤圓盤 / 煎魚盤 / 煎烤盤,12,5,33,"$1,250"
111,心水軒 氣炸鍋烘焙紙 打洞有孔瀝油好清洗 氣炸鍋配件 現貨多種規格 適用 飛利浦 Arlink 比依 科帥 品夏 米姿,139,25,32,$48
112,【氣炸鍋專用烘培紙】氣炸鍋配件 專用烘培紙 品夏氣炸鍋烘培紙 不粘吸油紙 耐高溫 不油不黏,47097,906,32,$100
113,【慧慧百貨】廚房噴油罐 燒烤噴油壺 霧狀調味罐 料理醋瓶 烘焙噴霧罐 控油罐 (  氣炸鍋噴油瓶 BB-6485),1508,384,32,$68
114,👏升級版FDA認證氣炸鍋配件👏9吋12件超值氣炸鍋烘焙套組 適用於6.4L 比依氣炸鍋,633,114,31,$680 - $780
115,AMINNO 艾美諾 玻璃噴油瓶 噴霧油瓶 控油壺 食品油 氣壓式 噴油壺 烘培 氣炸鍋 科帥 品夏 飛利浦 宜得利同款,7530,104,31,$199
116,現貨~台灣110V科帥AF606液晶觸控氣炸鍋送噴油瓶共12樣好禮 空炸鍋 雙鍋5.5L大容量 空氣炸鍋 電炸鍋,6037,915,31,"$1,850 - $2,350"
117,(高雄王批發)玻璃噴油瓶/玻璃噴霧瓶 氣炸鍋噴油瓶 噴霧油瓶 玻璃油壺 噴油罐  調料瓶 噴油壺 料理油瓶,6023,203,30,$49
118,送飯匙+量杯+24H出貨【三人份電子鍋】飯鍋 氣炸鍋 美食鍋 煮飯鍋 迷你電鍋 湯鍋 燉鍋 快煮鍋 蒸鍋【AB424】,10909,368,30,$599
119,現貨(免運費)不鏽鋼四層架高150*60*40cm/ 不銹鋼四層置物架(非烤漆/非鍍鋅) 氣炸鍋架 廚房收納架,17102,1139,30,"$1,350 - $1,850"
120,【24H出貨】 氣炸鍋 玻璃噴油瓶 噴霧罐 噴油瓶 玻璃油壺 噴油罐 調料瓶 噴油壺 料理瓶 油壺 居家,7805,603,29,$65
121,現貨【ANQUEEN】 健康減油氣炸鍋 料理鍋 蒸煮鍋 電鍋 AQ-P19 陳宇風代言【JC科技】,1770,359,29,"$3,290"
122,ORG《SD2040》均勻調味！氣炸鍋 噴霧式 油罐 醬油罐 醬料罐 調味罐 調味料分裝 油瓶 噴油罐 飛利浦氣炸鍋,52279,1254,29,$86
123,【超越巔峰】台灣製 超越巔峰304不鏽鋼多功能烘烤鍋/蛋糕鍋 多功能烘烤鍋 超越巔峰烘烤鍋 氣炸鍋內鍋 不鏽鋼蛋糕鍋,2248,199,29,$650
124,【全新公司貨開發票】未來實驗室原廠 Future Lab. AIRFRYER 渦輪氣炸鍋 漩渦熱對流技術 附贈教學食譜,33882,1025,29,"$1,980 - $2,080"
125,現貨 氣炸鍋超值6件套 氣炸鍋配件串燒架 飛利浦Arlink 飛樂karalla科帥 米姿噴油瓶 烘烤鍋,74,160,28,$499
126,【網紅評鑑第一】送7套件+比依氣炸鍋 6.4L 觸控式大容量氣炸鍋/陶瓷塗層 電炸鍋 電烤爐 氣炸鍋/品夏,7539,2608,28,"$2,790"
127,1469批發 氣炸鍋 專用配件/噴油瓶/烘培紙/手把/托盤/烤架/蛋糕杯/蛋糕藍/披薩盤/比依 品夏 科帥 空氣炸鍋,256,299,28,$40 - $200
128,好神團購王 》7-11點數曲線紀念杯6款限量現貨另有好神拖捕蚊燈記憶卡隨身碟記憶卡氣炸鍋哆啦A夢計時器憤怒鳥保溫杯保鮮碗,53243,786,28,$79
129,現貨 保固一年 新款8L大容量 科帥AF708大容量110V台灣電壓 無油空氣炸鍋 氣炸鍋 電炸鍋 炸薯條機 電烤爐新款,78,161,27,"$2,799 - $3,299"
130,【音樂魔坊+送6大好禮】Karalla 氣炸鍋 2.5升日本熱銷 氣炸鍋,2642,96,27,"$2,530"
131,氣炸鍋配件 防噴油蓋 無煙上蓋 防噴濺上蓋 防噴蓋 防油蓋 蚊香防噴油網 安晴 品夏 科帥 arlink 米姿 比依,148,117,27,$199 - $299
132,噴霧式油瓶 氣炸鍋專用 低油料理 分裝瓶 噴油壺 油壺 化妝水 噴油瓶 玻璃 油罐 廚房 噴油灌 氣炸鍋油瓶 油瓶,4276,280,27,$65
133,安晴 飛利浦氣炸鍋專用烘烤鍋烘烤籃配件 HD9925 適用 HD9220  HD9642,69,4,27,$450
134,『北極熊倉庫』台灣SGS認證 超越巔峰不鏽鋼烤網/氣炸鍋配件 氣炸鍋烤網/Karalla Arlink 飛樂 品夏 科帥,1304,149,27,$300 - $390
135,1689批發 氣炸鍋 專用配件/噴油瓶/烘培紙/手把/托盤/烤架/蛋糕杯/蛋糕藍/披薩盤/比依 品夏 科帥 空氣炸鍋,411,180,26,$40 - $200
136,氣炸鍋電磁爐增高置物架 瓦斯爐置物架 有送工具 螺絲起子,4064,538,26,$280
137,PHILIPS飛利浦 氣炸鍋配件煎魚盤/煎烤盤(無彩盒/彩盒)HD9940(適用HD9642),2310,211,25,"$1,150 - $1,350"
138,【九元生活百貨】9uLife 金蔥菜瓜布/3入 K201-3 氣炸鍋 不沾鍋用 洗碗布,15113,4748,26,$29
139,{~天天雜貨店~} 蜂巢超耐熱矽膠隔熱墊 鍋墊 止滑墊 防燙墊 熱鍋墊  [ 氣炸鍋配件圓形杯墊 隔熱墊 #6515],1118,382,25,$30
140,【附發票 賣貴請告知】 直筒型按壓式全不鏽鋼噴霧油瓶 霧化噴霧油瓶 噴壺 噴油罐 噴油瓶 噴油壺 油壺 氣炸鍋,128805,2331,25,$75
141,【牛牛柑仔店】噴霧式油瓶 氣炸鍋可用 低油料理 分裝瓶 油壺 化妝水 噴油瓶 玻璃 油罐 噴油罐 噴油壺,20178,551,24,$60
142,【嚴選SHOP】噴霧式油瓶 調味瓶油罐 氣炸鍋專用 玻璃油壺 分裝瓶 玻璃 油罐 噴霧罐 廚房噴油罐 化妝水【K128】,4005,732,25,$65
143,氣炸鍋專用雙層燒烤架  飛利浦HD9232適用肉串/水果乾/炸薯條/雞塊  氣炸鍋專用燒烤架,6112,1198,25,$150
144,台灣現貨送大禮包 af-25a 氣炸鍋 智能無油煙110v觸控面板6.4L超大 七代空氣炸鍋陶瓷塗層大容量 父親節禮物,78,161,24,"$3,099 - $3,198"
145,氣壓式定量噴油瓶 KG0025 玻璃噴霧瓶 氣炸鍋噴油瓶 噴霧罐 噴霧油瓶 噴霧容器 玻璃油壺 噴油罐 噴油瓶 調料瓶,10665,1278,24,$84
146,台灣製加粗304不鏽鋼烤肉串，中秋烤肉必備，燒烤針、鴨尾針、燒肉串、肉針、烤針、竹串、叉子、氣炸鍋專用,1963,73,24,$15 - $17
147,【買就送噴油瓶！科帥大容量5.5L氣炸鍋】AF606空炸鍋 液晶觸控氣炸鍋 氣炸鍋 雙鍋5.5L大容量 電炸鍋 空氣炸鍋,143945,694,23,"$299 - $1,990"
148,【慧慧百貨】水晶手柄矽膠刷 燒烤刷 烘焙刷子 ( 氣炸鍋配件 磨砂感不透明手柄矽膠油刷 BB-6492),1541,394,22,$9
149,【6吋7吋8吋】氣炸鍋專用配件-科帥 AF606/AF106/品夏25系35系/飛利浦/Karalla/arrlink,45,102,23,$95 - $680
150,現貨🏆【94愛露營 實體店面】義大利進口 MANTOVA-原味.蒜味 噴霧式橄欖油 氣炸鍋 汽炸鍋,102,256,23,$259
151,【飛兒】科帥專用！氣炸鍋握把 AF606 AF106 AF708 AF612 手把 氣炸鍋配件 把手 外鍋手把 77,15263,6772,23,$190
152,(現貨+免運)KOLIN 歌林 旋風無油健康氣炸鍋 KBO-MNR361/多功能氣炸鍋/簡單料理/【馬尼】台南 東門店,10318,15107,23,"$2,280"
153,紓困振興 台灣現貨  氣炸鍋噴油瓶 玻璃噴油瓶/燒烤醬/調味瓶/氣炸鍋配件-潮流C站,1752,343,22,$99
