,item,rate,num_product,num_sold,price
32,【兒童安全鎖】安全扣防護鎖 抽屜鎖帶扣 鎖酒櫃 鎖冰箱鎖衣櫥鎖 微波爐鎖 烤箱鎖 馬桶鎖 櫃門鎖 廚櫃鎖,17680,1269,363,$10
33,[平信寄送10元 附:管夾]　金屬管 溫度保險絲 (15A)　85°~280°C 電子鍋 電磁爐 電烤箱 吹風機 電暖爐,8847,1241,356,$15 - $18
34,烤箱定時器 15分 30分  60分 鐘計時 烤箱定時開關 ＊烤箱零件＊ 帶鐘定時器,24012,1017,342,$100 - $110
35,一鑫餐具 【日本SATO調理用溫度計 No.1727】佐藤計量器製作所 可站立可吊掛 烤箱 溫度計,10696,2538,339,$200
36,橘子部屋【單鋁箔陶瓷纖維隔熱棉】隔熱毯 耐高溫隔離 包覆排氣管 防火建材 防火墊 防火棉 烤箱保溫 陶燒焢窯燒 引擎抗熱,1409,116,326,$300
37,[捷順機電] EGO 溫度開關  西德液脹式溫度開關  2P 烤箱溫度開關,5050,2106,324,$350
38,烤箱溫度計 指針溫度計 專業高精準 溫度計 外銷德國款 烘培 0~300度 焗烤 廚房,6125,1198,316,$60
39,小露c媽咪 6吋圓形蛋糕底紙Cake base paper φ14.2cm/可入烤箱 /脫模漂亮 不用清洗不黏模具,5306,396,297,$1
40,(高雄王批發)【防滑隔熱手套】拇指套夾 簡易盤夾 碗盤隔熱 防火 防燙 廚房 矽膠 烤箱 烘培 取碗手夾,6039,202,294,$9
41,小露c媽咪 4吋~8吋蛋糕圍邊紙Cake base paper 8x60cm/可入烤箱 /脫模漂亮 不用清洗不黏模具,5304,396,294,$1
42,[吉田佳]B51732大耐烤布丁杯+凸蓋(10組/包)，慕斯杯奶酪杯可蒸煮入烤箱要隔水加熱蓋子不能烤，另售果凍杯湯匙叉子,15238,1025,285,$40
43,✿禎巧妙✿ 調專用紙/烤箱/烘焙紙/烤盤紙 30cm*10M 不沾黏未漂白本色矽油紙 烹調/奶油/蛋糕紙 吸油紙,8802,353,284,$80
44,100張300元食物乾燥機專用烘焙紙NEsco烤箱紙/蒸籠紙/燒烤紙/防沾粘紙圓形烘焙紙/烤肉紙/披薩紙圓形烘培紙防油紙,814,64,280,$300
45,調溫開關 (翅膀形) 烤箱 烤爐  溫控開關 溫度控制 250V /12A  110V/15A,23996,1017,279,$130
46,【烘王烤箱-全成功】烘王A+烤箱(HW-9988)-液脹式溫控具感溫棒-台灣製造-可發酵-免運費-FB電熱管保固延長2年,1017,4,276,"$8,364"
47,烤箱 電暖氣 電熱絲 450W,24012,1017,272,$35
48,【桶子雞】多功能桶仔雞爐 甕仔雞 烤肉煮火鍋燉雞湯 烤雞 烤肉架 烤肉爐 烤箱 不鏽鋼 中秋節 BBQ-013,26106,5848,271,$140 - $700
49,【輕鬆掌握烤箱溫度】0-300度 雙刻度 不鏽鋼 烤箱專用溫度計 廚房 烘培 座式(80-0315),130500,998,243,$69
50,廚房大師-八秋圓收納式百變桶仔雞悶烤爐 露營好工具 可以當烤肉架 烤箱 桶仔雞 悶烤爐 烤肉爐 地瓜爐 披薩烤爐,11772,1680,241,"$1,580"
51,【烘焙百貨】Dr.Goods GS6001第二代烘培專用烤箱 免運現貨 (送深烤盤*1),453,226,234,"$8,600"
52,【裝紙盒並加強包裝】500ml美國製anchor hocking厚強化玻璃量杯◆16oz可微波/烤箱另有250ml,6484,857,222,$270
53,鋁合金蛋撻模具陽極烤箱用蛋糕模瑪芬杯小蛋糕模具葡式蛋塔米糕模蛋撻模具,1176,79,217,$13
54,【九元生活百貨】EA 小保羅瓶/100ML 布丁瓶 甜點瓶 奶酪瓶 玻璃瓶 耐高溫 烤箱可 電鍋可 烘焙,15345,3913,215,$10
55,[平信寄送10元 附:固定夾]　金屬管 溫度保險絲 (10A)　65°~285°C 電子鍋 電磁爐 烤箱 吹風機 電爐,8875,1241,209,$12 - $15
56,烤箱定時器旋鈕 ~ 烤箱零件,6165,311,209,$30
57,不銹鋼置物架 不銹鋼收納架 廚房置物架 廚房收納架 微波爐架 烤箱架 廚房架 儲物架 鍋架,1432,259,204,"$880 - $1,780"
58,加厚版耐熱鉑金矽膠墊玻璃纖維揉麵墊可進烤箱耐高溫防滑麵糰整型墊烤盤烘培不沾黏超大40*60桿麵墊耐熱墊烘培墊餅乾麵包操作,1176,79,204,$139
59,原價百貨》小孩 兒童安全鎖，長安全扣 抽屜鎖 冰箱鎖 衣櫥鎖 烤箱鎖 微波爐鎖 櫥櫃鎖 (204),12930,374,204,$9
60,電風扇/烤箱定時器旋鈕電風扇檔位開關旋鈕,2322,318,202,$30
61,1尺過年烤肉均勻 LAPOLO低脂岩燒電烤盤禮物過年送禮 LA-9121 鋁合金導熱快煎煮烤炒炸勝烤箱象印電火鍋電磁爐,53252,786,198,$679
62,原價百貨》小孩 兒童安全鎖 ，短安全扣 抽屜鎖 冰箱鎖 衣櫥鎖 烤箱鎖 微波爐鎖 櫥櫃鎖 (209),12949,374,194,$9
63,【加贈電子秤】YAMASAKI 山崎 35L三溫控專業級全能電烤箱 SK-3580RHS  【內含轉叉+3D旋轉輪烤籠】,50854,1206,187,"$3,590"
64,【全成功】烘王A+不沾直角〔深烤盤〕(42*34*3.5cm)-與烤箱加購者請勿下標!適合烘王A+烤箱(HW-9988),1017,4,179,$550
65,「K919 4429烤肉網」 油炸網 燒烤網 ( 用於烤肉架 烤肉爐 燒烤爐 碳烤爐 烤箱 炭爐),4898,322,171,$100
66,【大烤箱定時器】烤箱定時器 60分鐘計時 烤箱定時開關 ＊烤箱零件＊,6011,198,170,$100
67,✿禎巧妙✿食品認證矽油紙（10米紙盒包裝）不粘紙 烘焙紙 烤箱紙 FDA認證白色矽油紙 烹調/奶油/蛋糕紙 吸油紙,8800,355,169,$80
68,Panasonic NB-H3203 烤箱,12081,880,164,"$3,400"
69,帶蓋耐高溫微波烤箱可用布丁瓶玻璃慕斯杯100ml果凍布丁杯瓶優酪乳杯,2161,919,160,$15
70,排氣管隔熱棉 隔熱毯 隔熱墊 玻璃纖維毯 烤箱隔熱 排氣管隔熱 烤箱隔熱 耐火材質 鍋爐 管道間 高溫使用斷熱隔音綿,25024,321,158,$120
71,✿現貨 快速出貨✿【小麥購物】蛋塔模 模具 布丁 菊花盞 烤箱不沾 小模具 烘焙工具 蛋塔 蛋糕【G144】,21742,1247,157,$8
72,✿現貨 快速出貨✿【小麥購物】蛋塔模 模具 布丁 菊花盞 烤箱不沾 小模具 烘焙工具 蛋塔 蛋糕【G144】,21742,1247,157,$8
73,【SUNHOW上豪】8公升電烤箱(OV-0830),3793,237,155,$599
74,假日不加價倒數中！(瑪利歐熱銷好評第一)苗栗．泰安觀止【大眾溫泉SPA風呂+飲料暢飲/氣泡床/冷熱泉/蒸氣室/烤箱】,1203,571,154,$499
75,【激省空間！加厚不鏽鋼】不鏽鋼廚房置物架 廚房收納層架 微波爐置物架 烤箱置物架 瓦斯爐蓋板 氣炸鍋支架【H0138】,64040,748,153,$499
76,『世界大 片卑』白鐵製烤箱內溫度計（堇青石板 矽晶石板 法國麵包 歐式麵包 dr goods二代烤箱箱）,13857,900,151,$80
77,六色任選~附發票~日本蒸氣烤箱 水波爐專用降壓器 110V降100V~2000W 矽鋼片H18 0.35mm,3550,361,150,"$1,400"
78,*預購*烘焙紙/白報紙(55x40cm)_2000入_011004◎烘焙用紙.烘焙墊紙.烘烤紙.烤箱用紙.烘焙用品,8907,9236,148,$960
79,電暖器 電烤箱 石英管 固定座 陶瓷頭,23996,1017,145,$10
80,"黑手專賣店 日本耐熱冷烤漆 可耐華式1200度 排氣管,鍋爐,烤箱皆可用 耐熱噴漆 耐高溫噴漆",15973,23058,144,$175
81,【現貨】矽膠隔热手指套 防燙拇指套夾 微波爐 烤箱 簡易盤夾 矽膠隔熱盤夾 盤夾 碗盤夾 防熱防滑夾 夾碗盤 廚房 顏色,30087,612,142,$20
82,瓶瓶罐罐』三箭耐熱250度隔熱手套33cm/烤箱.烘焙專用/,16172,611,139,$170
83,三箭耐熱250度隔熱手套43cm/烤箱.烘焙專用/,16223,607,138,$200
84,【大頭峰電器】【贈溫度計+手套】YAMASAKI 山崎 45L 不鏽鋼三溫控烘培全能電烤箱 SK-4590RHS,50843,1207,137,"$7,990"
85,【矽膠隔熱指套-附磁鐵】方便吸附冰箱 端盤子 隔熱指套 防燙手套 微波爐 烤箱,17364,1277,136,$13
86,【矽膠隔熱指套-無磁鐵】端盤子 隔熱指套 防燙手套 微波爐 烤箱,17484,1273,134,$9
87,日本進口烘焙紙【1000cm】氣炸鍋 牛皮紙色不漂白可重複使用7-8次 防油紙 不沾紙 烤箱烤盤紙【A244】安心手作,8579,781,134,$90
88,【HOLI】#025 台灣製造 SL-02 K-TYPE 不鏽鋼熱電偶探棒  咖啡 烘豆 烤箱用,807,44,132,"$700 - $1,300"
89,風扇專賣〉日本製耐高溫-耐熱-鐵葉高階風扇.可套鋁管抽送熱風.烘咖啡-烤箱散熱.,10163,317,132,"$550 - $1,050"
90,Panasonic 國際牌烤箱NB-H3200的烤盤,12053,878,131,$300
91,【裝紙盒並加強包裝】250ml美國製anchor hocking厚強化玻璃量杯◆8oz可微波/烤箱另有500ml,6493,857,130,$209
92,Panasonic 國際牌 38L雙溫控發酵烤箱 NB-H3801,158,6,128,"$4,090"
93,附發票＊東北五金＊日本耐熱冷烤漆耐熱噴漆排氣管鍋爐烤箱皆可用全面優惠中!!(透明),81863,22773,129,$160
94,外銷德國品牌烤箱溫度計指針式溫度計可直接放入烤箱使用50-300度廚房烘培不銹鋼焗爐座式專業高精準焗烤廚房用,1176,79,126,$80
95,烤箱定時器 60分鐘 烤箱定時開關~烤箱維修零件(另有售旋鈕30元),6167,311,125,$100
96,『正典UCHI電子』烤箱定時器 計時120分鐘,10741,1409,124,$100
97,(玫瑰Rose984019賣場)高溫耐熱 兩面防滑 矽膠手套~烤盤烤箱隔熱防滑手套 /微波爐用手套(厚型重148克),7005,882,122,$100
98,【eGoMo】廚房好幫手--水波爐烤箱網架 水波爐 [加大] 烤架 烤盤 烤肉架 水波爐架,4391,252,121,$490
99,【維修零件】烤箱 烤爐 調溫開關 (翅膀形) 溫控開關 溫度控制 AC 250V /16A  (AC125V 15A),1298,113,120,$125
100,MIT 長野鈑金社 「烤網勾」 烤肉網  烤箱烤網  水波爐  焚火台 微波爐,4897,325,119,$100 - $150
101,[廠商直銷]多款尺寸石板 烘焙石板 烤箱石板 pizza石板 堇青石 烤披薩 歐式 法式麵包(另提供其他規格石板訂製),5438,2229,118,"$680 - $1,790"
102,【矽膠隔熱手夾-單支】矽膠微波爐手套隔熱手套 防燙夾 廚房防滑手套 烤箱防燙手套,17691,1266,116,$30
103,不銹鋼烤箱溫度計 指針耐高溫 攝氏和華氏標示穩定度高~快樂烘培,2350,830,115,$99
104,【JFG 木材精選】WRC 美西側柏平板】15x140mm 美西側柏 北美檜木 木板 線條 香杉 蒸氣室 木材加工 烤箱,3636,647,112,$304 - $570
105,現貨4L大馬力保固一年攪拌機烤箱烤麵包麵條機攪麵機攪拌器揉麵機料理機打蛋機和麵機調理機麵糰機和麵糰蛋糕麵包水餃皮饅頭,2868,721,110,"$3,099"
106,木制仿真廚房 小灶台 幼兒園迷你廚房 木製廚房 仿真烤箱 夢幻廚房 媲美mother garden 兒童廚房玩具 ,7127,903,110,$600
107,【附發票 賣貴請告知】5米食品級燒烤錫箔紙 鋁箔紙 烘焙工具 烤肉 燒烤 錫紙 家用錫箔紙 烤箱 錫紙 鋁箔紙,128705,2330,109,$29
108,『正典UCHI電子』液脹式溫控開關 (烤箱溫度開關)320度C 黑色旋鈕,10836,1397,109,$250
109,【金光閃閃】110V 220V E12 E14 E17微波爐 冰箱 烤爐 烤箱 鹽燈 小夜燈 鎢絲燈泡 各規格詢問,2098,585,109,$25
110,[吉田佳]B53110專業用烤箱溫度計(0度~300度C)，吊掛式焗爐溫度計，不鏽鋼材質，防爆玻璃，可置入烤箱內測溫度,15236,1025,107,$110
111,◎造研所橡膠土單色60克◎可長時間塑型~進烤箱成型後為近橡膠材質◎可搭配造研所動偶骨格協同製作◎美日動偶拍攝之專業材料,21061,321,107,$120
112,(玫瑰Rose984019賣場)高溫耐熱兩面防滑矽膠手套 /烤盤烤箱隔熱防滑手套 /微波爐用手套(加厚型重190克),6990,882,106,$130
113,【現貨】三能貓爪模 蛋糕模 SN6127 適用烤箱、氣炸鍋、蒸鍋 不沾黏烤模烤盤 貓掌狗掌蛋糕模具【A205】安心手作,8554,781,106,$38
114,快樂烘培~特大號有刻度矽膠墊 揉麵墊 專業烘培用墊可進烤箱,2350,821,106,$180
115,【烘王烤箱-全成功】烘王A+烤箱(HW-9988)-液脹式溫控具感溫棒-台灣製造-可發酵-FB電熱管保固延長+深烤盤,1017,4,105,"$8,874"
116,【金光閃閃】110V 25W E17 微波爐 烤箱 烤爐 燈泡 300度 耐高溫 鎢絲燈泡,2102,583,104,$80
117,烤箱 調溫開關 溫控開關 溫度控制 B式,23969,1018,103,$120
118,【免運費】第三代 双層不銹鋼可伸縮置物架微波爐架收納架烤箱鞋櫃咖啡機電鍋瓶罐架烤箱咖啡機飲水機飲水機流理台置物架瀝水架,21481,730,103,$590
119,廚房大師-《加長版》耐熱400度 防燃耐高溫手套 烘培手套 烤箱手套 微波爐手套 隔熱手套 防燙手套 烘培必備  專業批,11767,1680,102,$290
120,『世界大 片卑』12兩金色波紋不沾吐司模 附上蓋(土司模士邦8公升 小林12公升攪拌機dr goods烤箱),13838,910,101,$235
121,【GIGA】日本日立 HITACHI原廠保固一年附中文說明MRO-TS8過熱蒸汽烘烤微波爐/水波爐/烤箱,3310,575,100,"$18,300"
122,『世界大 片卑』大鉑金矽膠墊   (玻璃纖維不沾烤盤墊 矽膠工作墊 dr goods烤箱 ）,13837,911,100,$115
123,「K962 5236烤肉網」 油炸網 燒烤網( 用於烤肉架 烤肉爐 燒烤爐 碳烤爐 烤箱 炭爐),4897,325,100,$100 - $250
124,【小烤箱定時器】烤箱定時器 15分鐘計時 烤箱定時開關 ＊烤箱零件＊,6003,198,99,$100
125,「世界大 片卑」 大矽晶石板送木披薩鏟( 烘焙石板  石板歐式麵包 dr goods 二代烤箱專用),13857,900,99,"$1,850"
126,耐熱手套  取盤器 耐熱 手套 防滑 耐高溫 料理 烘焙 烤箱 開瓶器  矽膠 防燙手套(1入) 生活職人【Y072】,19509,1747,97,$14
127,【矽膠隔熱指套-無磁鐵】端盤子 隔熱指套 防燙手套 微波爐 烤箱,17343,1279,97,$9
128,★訂製★ 烘焙石板 可客製化尺寸 電烤箱 pizza 堇青石 烤披薩 批薩 歐法式麵包 矽晶 NB-H3200 磚爐,2496,2428,96,"$560 - $2,120"
129,【三峽好吉市】塑膠封口機 封袋機 密封機 烤麵包機 小烤箱 水果刀 熱封機,3363,2997,96,$59
130,鋁合金蛋撻模具陽極烤箱用蛋糕模瑪芬杯小蛋糕模具葡式蛋塔米糕模蛋撻模具菊花模陽極小派盤,1167,79,96,$13
131,現貨 日本米雅可鑄鐵岩燒烤盤27cm◆雙耳圓形27公分健康烤盤/凹槽設計/適電磁爐/烤箱/韓式燒烤盤/鑄鐵烤盤【諾非亞】,6492,857,96,$795
132,<E分店>Panasonic 國際牌全家大滿足烤箱NB -H3203     -3202可殺價請先談價錢,1136,143,95,"$3,390"
133,【NIUI SHOP】矽膠手套 矽膠隔熱手套 烤箱烤盤隔熱 麵包機隔熱 防滑手套 防燙手套 廚房手套 烘焙手套 無毒,7972,212,94,$75
134,10米 烘焙工具 烤肉 燒烤 錫紙 家用錫箔紙 烤箱 錫紙 鋁箔紙,229593,1328,92,$59
135,【大頭峰電器】烹飪教室指定 YAMASAKI 山崎家電 22L雙溫控專業級電烤箱 SK-220RH  不輸SO-3211,50787,1215,94,"$1,595"
136,【八八八】e網購~【 台灣製造430不銹鋼平(淺)烤盤】烤盤 烤箱 不鏽鋼烤盤,17432,8511,93,$60
137,美國 COOPER 單孔插座 白色 1877W 20A 125V  冰箱 冷氣 烤箱 微波爐可用,16565,8742,93,$160
138,正品電壓力鍋煲 電烤箱計時器 60分鐘 響鈴定時 全圓軸 157-07364,21096,297095,91,$60
139,烤盤布 烤箱用(防沾布.烘焙用布/韓國製)※防燃、抗黏、耐高溫到260℃☆mami的魔法廚房,14807,318,91,$50
140,快樂烘培~6吋蛋糕紙模(可進烤箱) 一次性手撕麵包模 高溫紙杯 10入,2351,820,90,$60
141,【三峽好吉市】烘培器具 烤箱溫度計 紅外線 烤箱 油溫槍,3394,3016,89,$99
142,【年菜系列】檸檬雞腿 S /1支~全熟的~用烤箱、微波、隔水加熱~即香噴噴~令人垂延三尺,4112,1309,89,$20
143,"{高雄全成--南部總經商}-現貨供應中-烘王A+烤箱(HW9988),上下火溫度獨立控制的專業電烤箱,電熱管保固3年喔!",363,12,88,"$8,200"
144,【24H出貨】(單支) 矽膠加厚防燙手套 烘焙手套 烤箱手套 防燙手套 隔熱手套 烘焙 烘焙用具,7836,594,87,$19
145,[吉田佳]B67046耐高溫不沾布，耐高溫油布，烤盤布，dr.goods烤箱專用，可重複使用，另售蛋黃分蛋器，蛋白分離器,15227,1025,87,$60
146,小楊家電賣場 Panasonic 國際牌 38公升 大烤箱 NB-H3800 發酵箱 送食譜 點入看優惠價,4759,75,87,"$4,990"
147,【三峽好吉市】削蘋果器 水果刀 刨刀 水果叉 廚房收納 果汁機 迷你烤箱 烤麵包機 榨汁機 西瓜刀 削皮器,3410,3049,86,$159
148,塑膠方拉手 箱電櫃拉手 尼龍膠木把手 機床拉手 電箱電櫃絕緣把手 電焊機拉手 工具箱拉手 烤箱烤爐拉手 孔中心距90mm,2536,188,85,$25
149,【烘培烤察團】Dr.Goods烤箱專用網架（原廠配件）,1726,141,85,$360
150,5058鍋蓋架(魔力無痕貼)置物架收納架烤箱/鞋櫃瓶罐架衣櫃刀架筷子置物架浴室架毛巾架瓶罐架杯子馬克杯茶具保温瓶廚房,5961,203,84,$390
151,『世界大 片卑』大矽膠揉麵袋 (矽膠袋 保鮮袋 合麵袋，麵團 攪拌機 dr goods烤箱 士邦8公升攪拌機),13857,904,84,$240
152,＊鐵架小舖＊最強優惠~ 愛造咖溫馨四層微波爐架/廚房收納架/電器架/置物架/層架/鐵架/碗盤架/烤箱架,4123,1511,83,$899
153,食品級矽膠馬芬杯【造型多款】可進烤箱、微波爐、蒸籠 可作杯子蛋糕模 布丁模果凍模 年糕模發棵模 【A149】博萊品,8545,781,82,$10
154,台灣製 #304 18-8 不銹鋼烤盤 不鏽鋼烤盤 (淺) 烤箱專用 露營餐盤 用具,13444,754,82,$79
155,廚房大師-不鏽鋼中深烤盤  烤箱烤盤 不沾蛋糕模 布朗尼模 咖啡馬芬蛋糕模  三明治模 另有 6連模 8連模 12連,11767,1680,81,$60
156,現貨~原廠貨＊Panasonic國際烤箱NB-H3200＊專用烤盤350、烤網200、集屑盤200..可自取！,2494,441,81,$350
157,【台灣總代理】【黑貓貨到付款】【宅配刷卡免運費】【1年保固】比依空氣炸鍋烤箱60A 11L大容量氣炸鍋 自動旋轉,2056,64,80,"$3,499 - $3,999"
158,【珍愛頌】A067 多功能矽膠手套 廚房矽膠隔熱手套 防滑手套 微波爐手套 烤箱手套 烘培手套 露營 野炊 烤肉 抓魚,63166,1189,80,$149
159,★貝比童館★加長型兒童多功能安全鎖/加長防護鎖/抽屜帶扣鎖/抽屜鎖/ 冰箱/衣櫥/抽屜/微波爐/烤箱/馬桶,3229,938,80,$10
160,[吉田佳]B53108紅外線測溫槍廚房測量烤箱溫度鍋具溫度計(-50度~320度)，電子式溫度計，(非醫療用品請勿使用),15222,1025,78,"$999,999"
161,【清淨淨水店】製冰機入水接頭/烤箱入水接頭/咖啡機入水接頭/4分內牙接3分管接頭/43元。,29525,2533,77,$43
162,【大頭峰】晶工牌 JK-7300. JK-630 烤箱專用烤網架 JK-30L-03 ◤適用於各大廠牌30公升以上烤箱◢,50854,1199,77,$175
163,台灣現貨 比依空氣烤箱 AF-602A 大容量11L 多功能電烤爐 智能氣炸烤箱 氣炸烘烤爐 烹飪設備 智能烤箱 電烤爐,110,281,76,"$4,290"
164,[廠商直銷]外銷美國品牌(KENMORE)煙燻烤箱 煙燻爐 烤爐 煙燻烤爐 各種煙燻鴨 煙燻鵝 燒烤爐 ,5438,2229,76,"$14,900"
165,【烤箱溫度計】 指針式溫度計 可直接放入烤箱使用 50-300度,17692,1262,74,$68
166,烤箱定時器 120分鐘 烤箱定時開關~烤箱維修零件(另有售旋鈕30元),6156,311,74,$100
167,【桶子雞】多功能桶仔雞爐 桶子雞 甕仔雞 烤肉煮火鍋燉雞湯 烤雞 烤肉架 烤肉爐 烤箱 不鏽鋼 中秋節 BBQ-013,687,505,73,$699
168,台灣製 #304 18-8 不銹鋼烤盤 不鏽鋼烤盤 (深形) 烤箱專用 露營餐盤 用具,13444,754,72,$99
169,【GIGA】PANASONIC 國際牌NB-DT51智慧型小烤箱具發酵功能,3310,575,71,"$4,980"
170,【烘培烤察團】Dr.Goods專用淺烤盤~二代烤箱專用（原廠配件）,1726,141,70,$500
171,德國品牌 雙刻度 烤箱 溫度計 溫度表 可直接放入烤箱使用 廚房用品,14839,719,68,$80
172,『正典UCHI電子』烤箱 調溫開關 機械式 (翅膀形) 溫控開關 15A 125V/250V,10837,1397,67,$115
173,廚房大師-(10送1)圓型矽膠馬芬杯 耐熱230度 麥芬杯 矽膠杯 烘焙模具 蛋糕模 手工皂模 微波爐 烤箱用  ,11709,1681,67,$9
174,【烤肉神器】無煙燒烤不沾布 2片裝 中秋烤肉墊防焦烤盤片 烤箱烘焙墊可用 取代鋁箔紙不燒焦 檢驗合格健康無毒易清潔,276,7,67,$170
175,圓形烘焙紙 食物乾燥機烘焙紙100張 烤箱紙/蒸籠紙/燒烤紙/防沾粘紙/耐高溫紙/烤肉紙燒烤紙 圓形烘培紙 氣炸鍋烘焙紙,2867,721,67,$300
176,一鑫餐具【三箭牌耐熱手套TR-1380  250度C】料理手套烤箱手套微波手套防燙手套烘焙手套,10676,2522,67,$200
177,『世界大 片卑』法國麵包烤盤 (歐式麵包烤盤 發酵籃 dr goods 烤箱 深烤盤 堇青石板 矽晶石板),13859,904,67,$200
178,置物架 收納架 微波爐置物架 調料架 鋼木落地架 架子  烤箱架 DIY組裝  雙層廚房置物架  【Z229】生活職人,19785,1839,66,$439
179,【eGoMo】廚房好幫手--水波爐烤箱網架 水波爐 [#網] 烤架 烤盤 烤肉架 水波爐架,4392,252,66,"$99,999"
180,電烤箱溫控器溫度調節器溫度旋鈕250度通用溫控器 157-07501,21041,297098,65,$25
