,item,rate,num_rate,num_sold,price
117,HITACHI系列 過熱水蒸氣烘烤微波爐  深烤盤,5.0,4,8,"$1,420"
118,【上位電器✽免運✽SAMPO聲寶】25L RE-N725PR平台式微波爐,5.0,4,5,"$2,680"
119,Panasonic系列 蒸烘烤微波爐   小烤架,5.0,6,7,"$1,420"
120,Panasonic系列 蒸烘烤微波爐 蒸盤,5.0,3,4,"$1,320"
121,Panasonic系列 蒸烘烤微波爐 深烤盤,4.8,4,4,"$1,420"
122,Panasonic 國際牌 25公升微電腦微波爐 (NN-ST34H) 台灣公司貨,5.0,1,1,"$3,190"
123,Panasonic國際牌 商用微波爐 日本原裝NE-1853 超商指定款,5.0,1,1,"$30,900"
124,【上位電器✽免運✽SAMPO聲寶】21L 微電腦平台式微波爐RE-B821PM,5.0,1,1,"$3,480"
125,【上位電器✽免運✽Panasonic國際牌】20L微電腦微波爐 NN-ST25JW,5.0,14,18,"$2,920"
126,微波爐磁吸防濺蓋 HOVER COVER磁鐵微波爐懸停加熱蓋,4.7,27,79,$89
127,SHARP 夏普 27L變頻烘/燒烤微波爐 R-T28NC,5.0,1,2,"$6,666"
128,HITACHI系列 過熱水蒸氣烘烤微波爐.大烤架,5.0,8,19,"$1,420"
129,國際牌＊Panasonic＊32L 微電腦 變頻微波爐《NN-ST65?》另有販售NN-ST656,5.0,4,7,"$4,488"
130,☬ﺴIKEA宜家PRICKIG普里吉微波爐專用蓋加熱蓋,5.0,1,1,$79
131,日本FCC 橘子油微波爐清潔海綿 1入☆MUSE 愛美神☆,5.0,4,9,$49
132,ANGRY MAMA 微波爐快速清潔神器  生氣媽媽 微波爐清潔器 清潔利器,4.9,44,72,$75
133,首頁廚房微波爐防濺罩防濺射微波爐罩,4.7,21,36,$64
134,天使心寶貝【QP346585】小麥餐具套裝 小麥秸稈卡通熊貓碗勺 兒童防燙防摔 微波爐可用,4.9,10,23,$39
135,生氣憤怒媽媽Angry Mama Microwave Cleaner微波爐清潔器帶彩盒,4.8,52,111,$42
136,法國 STAUB 全新公司貨 南瓜造型陶缽/南瓜盅 烤箱/微波爐/蒸煮/洗碗機都ok,5.0,1,1,$799
137,日本製UYEKI微波爐專用-蒸氣除菌紙5枚入-06810,5.0,1,2,$220
138,SAMPO 聲寶 20公升 天廚平台式微波爐 RE-B320PM ★獨特寶寶食譜鍵選擇,4.8,5,7,"$3,880"
139,【MIC卡通熊貓碗勺套裝】兒童防燙防摔餐具套裝 微波爐可用環保無毒 隨身餐具 攜帶式 隔熱餐具DIGITAL 1107逸,5.0,4,16,$45
140,適用送高壓保險 格蘭仕微波爐磁管M24FB-610A(橫裝)磁控管 微波爐$限時秒殺$,5.0,2,2,$200
141,♥現代簡約亞麻布藝防塵防油微波爐罩,5.0,2,6,$47 - $62
142,(宅配免運)【SAMPO聲寶】全新品/福利品。25公升平台式微波爐 RE-N725PR,4.9,17,21,"$2,450 - $2,750"
143,【微波爐用雲母片 】~需要尺寸告知我~微波爐雲母片~各廠牌微波爐都可使用~,4.9,62,147,$40
144,首頁廚房微波爐防濺罩防濺射微波爐罩,4.7,21,36,$64
145,[Whirlpool 惠而浦] WMWE200S 20公升微波爐(另有福利品),5.0,2,2,"$1,980 - $2,599"
146,德國BOSCH博西25L嵌入式燒烤微波爐 BEL554MS0U (安裝費另計),5.0,1,1,"$17,900"
147,【可愛卡通多功能(小熊矽膠保鮮膜)】可愛卡通多功能矽膠保鮮膜蓋微波爐冰箱保鮮碗透明密封蓋,4.0,1,1,$69
148,【生活職人】【可愛卡通多功能(小熊矽膠保鮮膜)不挑色】可愛卡通多功能矽膠保鮮膜蓋微波爐冰箱保鮮碗透明密封蓋,5.0,1,1,$49
149,「漫畫物語」日本製 微波爐清潔海綿  ,4.0,2,5,$65
150,國際牌23L無轉盤變頻烘烤微波爐 NN-C236,5.0,1,2,"$7,800"
151,變色微波爐,5.0,1,1,$190
152,（ 現貨 ）熊熊表情微波爐隔熱套裝 綠色 橘色 熊,5.0,1,2,$100
