,item,rate,num_rate,num_sold,price
19,(加厚) 5米 鋁箔紙 5MX30CM 烤肉紙 燒烤紙 烤箱紙 烘焙 烘焙用具 【24H出貨】,4.9,29,52,$28
20,(福利品)【歌林 Kolin】20公升電烤箱 / 烤箱 / 三段加熱 KBO-LN201 保固 / 免運費,5.0,35,56,$981
21,微波爐玻璃鍋 玻璃盤 烤箱玻璃鍋 玻璃盤 1.4公升 超商上限3個,5.0,10,50,$100
22,可超取 ⭕【龍豪】6L電烤箱/烤麵包機/小烤箱/外宿 LOV-6280,4.9,35,65,$525
23,蝦皮優選💖台灣現貨💖「多尺寸-彩色矽膠揉麵墊」 揉麵墊 烤箱墊 烘焙墊 防滑墊,4.9,95,165,$59 - $115
24,【台灣現貨】比依空氣烤箱 AF-602A 大容量11L 多功能電烤爐 智能氣炸烤箱 氣炸烘烤爐 烹飪設備 智能烤箱,5.0,3,112,"$4,490"
25,蝦皮優選免運UCK食物乾燥機 乾果機 不銹鋼溫控食品烘乾機 烘肉乾機 蔬菜脫水機 風乾機 電子式烘烤箱 電烤箱 免運有保固,5.0,87,120,"$2,500 - $9,900"
26,贈品-麗貝樂培樂多廚房系列神奇烤箱組,5.0,15,23,$899
27,蝦皮優選現貨不必等/宅配免運費/晶工牌-45L上下火獨立旋風烤箱(JK-7450),4.9,131,187,"$2,680 - $3,050"
28,蝦皮優選陳冠霖代言 12公升旋風氣炸烤箱 分期零利率下單即贈<專業配件組>，限時再送<廚房三大神器>,4.9,31,45,"$99 - $4,980"
29,現貨供應 工廠直銷 迷你磅蛋糕包裝 磅蛋糕木盒 迷你蛋糕盒 耐高溫可直接入烤箱,5.0,2,19,$32 - $154
30,蝦皮優選【台灣現貨 附發票】BreadLeaf 熱壓吐司神器 三明治烤箱烤網 不鏽鋼麵包烤網 帕尼尼 熱壓三明治 炭烤吐司,4.9,253,531,$199
31,臺灣現貨 德國透氣矽膠墊法式麵包烤墊silpain37x57cm耐高溫商用烤箱烤網（奥）,4.9,21,76,$85 - $168
32,【現貨公司貨】Kolin 歌林 6L 雙旋鈕 電烤箱 烤箱 三段式加熱 烤厚片 烤麵包 麵包機 KBO-LN066,4.9,27,74,$630
33,（中.小）烘焙模具  蛋糕紙杯入 馬蛋糕芬杯 耐高溫50)烤箱紙模，4條100元(,5.0,107,369,$100
34,【晶工】 24L多功能氣炸烤箱 JK-7223【楊桃美食網】,4.9,141,220,"$4,380"
35,米徠45公升循環/發酵烤箱 MCOF-015,4.9,127,229,"$1,980"
36,MIT騎龍矽膠💕桿麵墊 揉麵墊 烤箱墊 微波墊 安全矽膠 無毒無味 重複使用 歐盟檢測,5.0,61,115,$220
37,【MINA烘焙】加厚 5米 鋁箔紙 5MX30CM 烤肉紙 燒烤紙 烤箱紙 烘焙 烘焙用具,4.9,24,51,$28
38,《大大狗》全新 現貨供應TATUNG大同6L烤箱 電烤箱 。新規格顏色 灰色門 TOT-607A,4.9,81,145,$676
39,蝦皮優選附發票/享保固【福利品】DIGIHOME雙溫控 20公升電烤箱 烤箱 大烤箱,5.0,46,85,$899
40,蝦皮優選304不銹鋼冷卻架 烤盤架(可放入烤箱內) 麵包架 39*28/30*22/25*18/22.5*15.公分~咕咕烘培~,4.9,49,116,$190 - $280
41,蝦皮優選【台灣品牌】馬卡龍矽膠烤墊-多種尺寸 矽膠揉麵墊烘焙 烤箱專用 馬卡龍墊 NB3200矽膠墊 烘焙 diy找材料,5.0,278,527,$399 - $450
42,蝦皮優選大象生活館早餐店推薦 優柏 Eupa跳式烤麵包機 TSK-P255 #烤箱 #烘培 #貝果/連續烤/六段烘烤焦度選擇/,4.9,45,78,
43,免運UCK原廠團購食物乾燥機 台灣維修6-20層 全新110V220V 食品烘乾機 乾果機 低溫烘烤箱 食物烘乾機,5.0,171,262,"$2,500 - $10,400"
44,蝦皮優選限時限量下殺 苗栗泰安觀止【大眾溫泉SPA風呂- 氣泡床.冷熱泉.蒸氣室.肖楠木烤箱】現場售價600元,4.9,94,615,$290
45,蝦皮優選大號有刻度矽膠墊 揉麵墊 專業烘培用墊可進烤箱 特價99元中 ~咕咕烘培~,4.9,207,411,$85
46,蝦皮優選【全家免運 快速出貨 附發票】國際牌 9公升 電烤箱 NT-H900 烤箱 小烤箱 Panasonic 烤麵包,5.0,16,30,"$1,320"
47,（大）烘焙模具  蛋糕紙杯 馬芬杯 耐高溫烤箱蛋糕紙模(每條50入)6乘5.3，3條100元,5.0,70,222,$100
48,【現貨公司貨】歌林 Kolin 10L 溫控雙旋鈕電烤箱 (櫻花粉) 烤箱 旋鈕 麵包機 微波爐 KBO-LN103,5.0,11,24,$810
49,【附發票】食品用燒烤鋁箔紙 錫箔紙 烘焙工具 烤肉燒烤錫紙 家用錫箔紙 烤箱錫紙 得來速,5.0,19,53,$28
50,好先生、烘王半盤烤箱專用款 加厚達克瓦茲模１,5.0,182,381,"$590 - $1,700"
51,【幸福家】GS6001好先生烤箱43公升(第二代)【現貨+預購】,5.0,21,43,"$8,300"
52,日本熱銷 現貨免運 YAKO 無毒烤箱陶土 400g 低溫成型陶土 親子同樂 無毒 簡單有趣,4.9,18,70,$450 - $500
53,蝦皮優選烤箱溫度ㄐ一ˋ【F5000-1】,5.0,63,108,$109 - $119
54,烤箱 45L 電烤箱 GD☀️可貨到付款🔜 晶工牌45L雙溫控旋風烤箱JK-7450 現貨 晶工,5.0,12,13,"$2,599"
55,比依空氣烤箱 AF-602A 大容量11L 多功能電烤爐 智能氣炸烤箱 氣炸烘烤爐 烹飪設備 智能烤箱 電烤爐,4.9,11,18,"$3,680"
56,台灣現貨出貨(出貨前檢測)~直寄到府~保固一年~台灣家用110V~比依空氣炸鍋 烤箱~陶瓷塗層~大容量6.4~觸控面板,5.0,221,339,"$2,380 - $3,780"
57,【甜點物語】現貨3.5mm*10cm 100入彩色 棒棒糖紙棍 棒棒糖紙棒 蛋糕棒棒糖棍 蛋糕簽 糖果棒紙棒可進烤箱,5.0,17,49,$69
58,SAMPO聲寶8公升烤箱KZ-SH08,4.9,58,108,$599
59,免運3天到 加碼選送噴油瓶 保固一年比依氣炸鍋 空氣烤箱 AF-602A 110V全自動無油低脂智能大容量11升,5.0,7,12,"$3,350 - $3,880"
60,好先生、烘王半盤烤箱專用款 圓形達克模A3現貨供應 客製加厚達克瓦茲模,5.0,66,153,"$600 - $1,500"
61,【臺灣現貨 快速出貨  免運 】 比依空氣烤箱 AF-602A 110V大容量11L多功能電烤爐 智能氣炸烤箱氣炸烘烤爐,5.0,1,8,"$3,580 - $3,980"
62,蝦皮優選超美 北歐飯盤 烤箱盤 烘烤盤子 家用創意陶瓷盤 燒烤盤 陶瓷盤 早午餐盤 烘培盤 深盤 盤子 焗飯盤 餐具 拍照道具,5.0,3,10,$264
63,HERAN 禾聯30公升雙溫控旋風烤箱 上下火獨立調整/發酵/連續時間 30L 30K1,5.0,12,26,"$1,840"
64,免運+一年保固+24H出貨【7450晶工牌45L雙溫控旋風烤箱】大容量烤箱 烘焙烤箱 家用烤箱 營業用烤箱,4.7,10,27,"$2,699"
65,免運＊可刷卡＊【三洋】 《 SK-08A 》 ８６０Ｗ 定時裝置 抽取式集屑盤 ８公升 烤箱 ＊發票價＊超取限一台,5.0,4,11,$899
66,食品級矽膠馬芬杯【12入/套】圓形、橢圓、三角形、長方型、星星、正方形、花型適用烤箱氣炸鍋微波爐冰箱【A149】安心手作,4.8,32,77,$99
67,30X40X1.2cm烤箱石板 pizza baking stone披薩比薩板烘焙歐包脆底,4.2,5,13,$682 - $950
68,貨到付款2660塊/JK7450 /JK-7450 晶工45L雙溫控不鏽鋼旋風烤箱,4.9,89,115,"$2,540"
69,【樂扣樂扣】耐熱玻璃保鮮圓形3件組(可進烤箱、微波爐),5.0,71,133,$399
70,◆限量加贈◆《日本Sengoku Aladdin》千石阿拉丁烤箱 附烤盤＋烤網(白/綠/粉/黑) AET-G13T,5.0,26,39,"$6,990"
71,比 依 氣炸烤箱空氣烤箱現貨BIYIAF602A台灣繁體11L比依空氣烤箱大容量智能110v觸控面板免運貨到付款柯禾電商,5.0,15,33,"$3,780 - $3,880"
72,免運全新未拆封公司貨 Panasonic國際牌32L雙溫控/發酵烤箱 NB-H3203 公司貨 保固一年 有發票 含運,5.0,44,72,"$3,090"
73,蝦皮優選台灣製堇青石烘焙石板 30×40cm 歐式麵包專用石板 法國麵包專用石板 PiZZA披薩專用石板 烤箱石板 烘焙專用石板,5.0,37,55,"$1,350 - $1,850"
74,跳樓拼ㄌ最後3台即將停產台灣授權限定販售 三麗鷗 Kitty KT 三段全方位 烤箱 烤爐 烤麵包 烤魚 烤蛋糕 烤土司,5.0,36,60,"$1,799"
75,Dr.Goods 第2代 好先生 42升大烤箱 4台  GS6001 專業液脹式溫控烘培專用烤箱 加贈學廚無邊大烤盤,5.0,1,7,"$360 - $34,000"
76,SPT 尚朋堂 8L小烤箱SO-388 台灣製造,5.0,59,99,$669
77,蝦皮優選大象生活館 附發票 晶工牌烤箱JK-609/JK-1909 電烤箱麵包機/雙旋鈕/定時/9公升/早餐店最愛 吐司機 土司,4.9,263,524,$250 - $720
78,【現貨  限時滿減】熱壓吐司神器 三明治烤箱烤網 不鏽鋼麵包烤網 帕尼尼 熱壓三明治 炭烤吐司 三明治烤夾 吐司烤夾,5.0,5,7,$179
79,蝦皮優選DR.GOODS 烤箱_第二代烘焙專用(現貨供應中/含發票)(佳緣食品原料_TAIWAN),4.9,14,22,"$8,500 - $8,900"
80,（含保固/七件組/食譜）伊崎 Ikiiki智能氣炸烤箱,5.0,2,6,"$4,500"
81,🎁輸碼享九折 宅配免運🎁 TATUNG 大同 20公升電烤箱 TOT-2007A 烤箱 多段式溫度調整 原廠一年保固,5.0,54,84,"$1,380"
82,蝦皮優選asdfkitty可愛家☆日本MINEX金屬 不鏽鋼烤肉叉5入/烤海鮮串/烤魚插-21公分-烤箱.水波爐.外出露營都可用,4.8,4,8,$60
83,蝦皮優選Home歐陸瓷具批發供應商 台灣現貨 強化瓷海星碗（可烤箱使用）,5.0,11,25,$150
84,晶工牌 JK-7300 烤箱專用烤網架 JK-30L-03 ◤適用於各大廠牌30公升以上烤箱◢,5.0,39,79,$175
85,16/20層 原廠團購全新 110V/220V 商用食品烘乾機 乾果機 低溫烘烤箱 食物烘乾機 食物乾燥機 烘肉乾機,5.0,56,99,"$9,999 - $15,500"
86,【贈七件組、食譜】日本品牌 伊崎 Ikiiki 智能氣炸烤箱 空氣烤箱 IK-OT3201   IK-OT3202,5.0,60,76,"$4,880"
87,(宅配免運)【SAMPO聲寶】福利品。20公升多功能烤箱 KZ-KA20,4.9,32,59,"$1,000 - $1,080"
88,【烘王烤箱-全成功】烘王A+烤箱(HW-9988)-液脹式溫控-台灣製造-可發酵-免運費-FB電熱管保固延長2年-蝦皮價,5.0,170,264,"$8,364 - $9,435"
89,《友友樂活家電》日立 HITACHI 12公升溫控烤箱 HTO-CF50T 原廠保固一年 限量銷售,4.9,15,23,"$1,800"
90,蝦皮優選【幸福烘焙材料】 Dr. Goods 好先生 烤箱 專用烘焙晾冷烤架 置涼架 『 須郵寄』,5.0,20,43,$300
91,(公司貨) Kolin 歌林 6L 雙旋鈕控溫 烤箱 獨立上下火 電烤箱 小烤箱 KBO-SD1805  【24H出貨】,5.0,13,25,$699
92,【買就送】尚朋堂商業用旋風轉叉烤箱SO-9150,5.0,41,70,"$3,790"
93,蝦皮優選【台灣品牌】Kino洞洞透氣烤墊(多種尺寸) 烘焙矽膠墊 閃電泡芙 洞洞墊 不能做揉麵墊 國際牌3800好先生烤箱適用,5.0,143,260,$399 - $650
94,【晶工 】 小烤箱9 L /麵包機/電烤箱/JK-1909【蘑菇蘑菇】,5.0,147,229,$350 - $799
95,《原廠保固》~純粹白系列~【YAMASAKI】山崎雙溫控烤箱 SK-220RH,5.0,21,32,"$1,680"
96,🌱42*29.5公分 矽膠烘烤墊 烤箱墊絕熱墊 耐高溫矽膠烤 不粘烤箱硅膠墊 矽膠烘培烤墊,4.9,31,92,$72
97,[168烘焙購][現貨]Dr.goods 好先生烤箱原廠網架-超商不收,5.0,63,110,$360
98,【超值驚喜價】晶工JK-7450  45L雙溫控不鏽鋼旋風烤箱,4.9,51,69,"$2,680"
99,Balzano百佳諾11公升蒸氣烤箱(BZ-OV600,5.0,6,11,$990
100,☀佳晨烘焙坊☀矽膠雞蛋托 雞蛋布丁托 雞蛋座 耐熱雞蛋托 可以進烤箱 耐溫200度,5.0,7,64,$13
101,蝦皮優選(送披薩鏟免運)台灣製 30×36cm 矽晶石烘焙石板 烤法棍歐包比薩專用石板 烘焙器具 烘焙專用石板 烤箱石板,4.9,30,37,"$1,490 - $1,740"
102,蝦皮優選((烘焙便利屋))20孔瓦片模(圓孔)(橢圓孔) 好先生.烘*烤箱的尺寸,5.0,95,197,$200 - $210
103,【KALORIK凱瑞克】旋轉氣炸烤箱10L(標準配件版)【楊桃美食網】,4.2,6,18,"$3,980"
104,520愛你免運專案3天到 加碼選送噴油瓶 比依空氣烤箱BIYIAF 602A台灣繁體11L比依大容量智能110V觸控面板,5.0,8,15,"$3,350 - $3,670"
105,免運 選送油瓶 烘焙紙 臺灣代理 比依氣炸烤箱空氣烤箱BIYIAF 602A台灣繁體11L比依大容量智能110V觸控面板,4.9,9,13,"$3,450 - $3,780"
106,【蝦皮團購】SONGEN松井智慧多功能健康氣炸烘烤爐/氣炸鍋/烤箱,5.0,8,12,"$4,980"
107,現貨在台 HITACHI 日立 MRO-S8X 過熱水蒸氣 水波爐 蒸氣烤箱 31L VS8後續 另售 MRO-VS7,5.0,3,5,"$10,350 - $13,750"
108,【實體門市】9米 烘焙工具 烤肉 燒烤 錫紙 家用錫箔紙 烤箱 錫紙 鋁箔紙,4.8,126,438,$38
109,★食譜★《日本Sengoku Aladdin》千石阿拉丁 0.2秒瞬熱小烤箱料理食譜,5.0,9,21,$590
110,蝦皮優選【宅配免運費】德律風根-45公升溫度顯示烤箱(LT-TOV1738),5.0,11,20,"$2,980 - $3,150"
111,買一送五+免運+24H出貨【德律風根45公升溫度顯示電烤箱】烤箱 大容量烤箱 烘焙烤箱 家用烤箱 旋風烤箱 雙溫控烤箱,5.0,3,6,"$3,199"
112,買一送二+24H出貨【晶工牌9L雙旋鈕電烤箱】大容量烤箱 烘焙烤箱 家用烤箱 營業用烤箱 烤箱 小烤箱,5.0,4,4,$789
113,【尚朋堂】商業用旋風轉叉烤箱SO-9150(全新展示機),4.8,13,20,"$3,350"
114,Panasonic NB-HM3810 NBHM3810國際牌微電腦溫控烤箱公司貨含運 發票,5.0,5,8,"$5,200"
115,瑞典-料理烘焙紙/烘焙調理紙（烤箱烘焙、微波、冷凍、氣炸、水波爐皆適用）25x25cm(20入) 烘焙料理紙炸物吸油紙,5.0,6,25,$22 - $60
116,✄BBQ必備✄燒烤網✄現貨✄純正304 不銹鋼 濾油網烘培網冷卻網瀝水網 萬能蒸烤箱bbq 燒烤 網,4.8,5,8,$152 - $544
117,國際牌Panasonic 32L雙溫控發酵烤箱 NB-H3203 公司貨,5.0,75,121,"$3,150"
118,LONGHOW龍豪 6公升 烤箱 電烤箱 LOV-6280 廠商直送 現貨,5.0,4,10,$598
119,【團購】ELEVATIONTECH EB-01 恆飛多功能燒烤器 電烤盤 烤爐 電烤爐 烤箱,4.8,16,29,"$1,990"
120,【現貨】10CM 白色棒棒糖棍🍭可進烤箱／10公分棒棒糖紙棒／紙棍／紙芯／紙軸／棒棒糖／蛋糕棍【起家厝雜貨舖】,5.0,11,19,$60
121,Panasonic國際牌9公升NB-DT52快速烘烤小烤箱贈保鮮盒另有NT-GP1T,5.0,4,7,"$4,212"
122,蝦皮優選30*40公分矽晶石烘焙石板 烤箱石板 (台灣製)---1500元(送披薩鏟免運費) 矽晶石板,5.0,43,72,"$1,500 - $2,000"
123,【現貨秒發】Kolin 歌林 6L 獨立上下火 雙旋鈕 烤箱 電烤箱 小烤箱 KBO-SD1805,4.9,58,85,$690
124,☁🔊多功能三合一早餐機🔅懶人廚房家電 家用早餐機 烘烤/蒸煮/煎 早餐機 三合一 烤箱 加贈轉接頭 符合台灣電壓使用,4.8,19,35,"$1,880"
125,小糖瓷⎥日本製 [烤箱] 馬卡龍跳色豬口杯/冰淇淋布丁杯杯（多色）,5.0,33,125,$59
126,[愛來烘][現貨]Dr.goods 好先生烤箱原廠網架-超商不收,5.0,50,94,$345
127,SANSUI山水氣炸烤箱SAF-553W)(黑/白)免運 山水Philips->12項贈品全送,5.0,2,4,"$4,400"
128,【義大利貝斯特best】烤箱烤架,5.0,1,5,"$1,200"
129,附發票◎電器網拍批發◎SPT 尚朋堂 7L小烤箱 SO-317,4.9,12,26,$701
130,現貨~原廠貨＊Panasonic國際烤箱NB-H3200＊專用烤網、可自取！,5.0,33,64,$200
131,【鐵坊家具】《A十 》烤箱四層專用架,5.0,16,26,"$2,549 - $2,699"
132,聲寶原廠烤箱開關旋鈕配件旋鈕上蓋KZ-PC18 KZ-PD18 KZ-PR18 KZ-PT18 KZ-PU18 KZ-P,5.0,2,5,$85
133,好先生、烘王半盤烤箱專用款 - 迷你橢圓 達克瓦茲模 現貨供應,5.0,140,301,"$650 - $1,500"
134,★日本小驚奇代購★【現貨】日本製 烤吐司 麵包 吐司 烤箱 保濕 陶瓷 蒸氣 好吃的祕密~日本直送～✈✈,5.0,9,14,$255
135,蝦皮優選特大號有刻度矽膠墊 揉麵墊 專業烘培用墊可進烤箱~咕咕烘培~,5.0,58,95,$180
136,蝦皮優選(送披薩鏟) 30×36cm 台灣製矽晶石烘焙石板 大家源45公升烤箱及國際3800適用 烤法棍歐包比薩 免運,5.0,13,19,"$1,490 - $1,740"
137,【歌林 Kolin】旋風烘烤鍋 / 烤箱 / 旋風烤箱 / 烤雞 / KBO-LN121G 保固 / 免運費,5.0,19,31,"$1,782"
138,蝦皮優選✿MERCI SHOP附發票✿台灣三能經銷🉑台灣製 304不鏽鋼烤箱網架 家用不銹鋼平網盤(電解) 冷卻網 烤箱烤架,5.0,4,8,$225
139,Staub 陶瓷南瓜盅 可進烤箱，可當碗。,5.0,3,6,$590
140,蝦皮優選「大牌」台灣製 大矽晶石板送木鏟(PIZZA石板歐式 法國麵包披薩烘焙石板dr goods二代烤箱專用),5.0,41,59,"$1,550 - $6,650"
141,【Telefunken】德律風根45公升溫度顯示烤箱(LT-TOV1738),4.9,72,115,"$2,980"
142,日本 hiro 蒸氣烤箱 IO-ST001 HCST2016 烤吐司 烤麵包  蒸氣 烤箱 日本直送,5.0,5,8,"$2,985"
143,【特價】不銹鋼旋轉3D烤籠 旋轉烤籠 烤箱用 旋轉輪 滾筒家用烘焙用具烤箱配件烘烤籠5款大小可選,4.8,12,19,$371 - $591
144,虎牌烤箱KAE-H13R,5.0,6,17,"$1,980"
145,現貨 防塵佈 罩佈 棉麻美的格蘭仕微波爐罩田園蓋布烤箱套廚房微波爐蓋布家用防塵罩,5.0,1,3,$212 - $223
146,【msk】日式陶瓷烤碗烘焙碗紅色帶蓋燕窩甜品碗烤箱蒸蛋盅雙耳焗飯碗餐具,5.0,1,9,$167
147,"★現貨★需要一起團分別下單者歡迎聊聊哦！！(含運)"" SANSUI 山水台灣 12L旋風氣炸烤箱再送 轉籠+串燒架+食譜",5.0,6,11,"$4,980"
148,【惠而浦Whirlpool】32L鏡面雙溫控旋風烤箱 WTOM321S,5.0,2,6,"$3,490"
149,【悠立固】L05 60*40cm進口加厚高溫布 烘焙布 烤箱專用 耐高溫布 烤盤布,4.9,37,130,$45
150,【悠立固】L5 60*40cm進口加厚高溫布 烘焙布 烤箱專用 耐高溫布 烤盤布,5.0,41,174,$45
151,【甜點物語】現貨3.5mm*15cm 100入彩色 棒棒糖紙棍 棒棒糖紙棒 蛋糕棒棒糖棍 蛋糕簽 糖果棒紙棒可進烤箱,4.9,10,42,$45 - $79
152,PRINCESS荷蘭公主 9L時尚溫控小烤箱 112363,5.0,24,35,$930
153,|配件| 共用專屬淺烤盤 山崎45L三溫控烤箱SK-4580RHS/SK-4590RHS  【中部電器】,5.0,4,10,$600
154,蝦皮優選Breadleaf 三明治烤網 三明治神器 熱壓吐司神器 三明治烤箱烤網 不鏽鋼麵包烤網 帕尼尼熱壓三明治炭烤吐司,4.8,10,19,$219
155,[現貨] 【SN1577】 台灣製 三能 304不鏽鋼烤箱網架 家用不銹鋼平網盤(電解) 冷卻網 烤箱烤架 冷卻架,5.0,23,51,$214
156,[24hr-台灣現貨] Ministyle* 烤箱 微波爐 取碗夾 盤夾 創意 蝴蝶 廚房 隔熱 防燙 耐高溫 防滑,4.6,11,44,$11
157,蝦皮優選[台灣製]矽晶石板 33*24cm 烘焙專用石板 烤箱石板 歐式麵包專用石板 法國麵包專用石板 披薩專用石板 烘焙器具,4.9,11,22,"$1,390"
158,【全新】辣媽Shania家庭小烤箱簡易烘焙：阿拉丁0.2秒瞬熱烤箱｛辣媽快速早餐＋烘培｝30款麵包、9種外酥內軟的美味烤吐司、6道快速早餐料理,5.0,3,9,$277
159,【買就贈好禮】CAMP LAND 高級不鏽鋼摺疊烤箱 RV-ST600 柴爐 蒸籠 折疊烤爐,4.8,15,17,"$2,980"
160,聲寶 SAMPO 原廠 烤網 ( 適用烤箱：KZ-PU18 ) KZPU18 / PU18 烤箱 烤網 烤架 電熱管,5.0,1,7,$250 - $299
161,尚朋堂 8L小烤箱 SO-388,4.9,239,436,$619
162,最後5天！！SANSUI山水氣炸烤箱SAF-553W)(黑/白)免運 山水Philips->12項贈品全送,5.0,3,3,"$4,400"
163,廚匠烘焙-保羅瓶 玻璃瓶 布丁杯 食品容器 奶酪杯 保羅杯 布蕾杯 甜品杯 耐烤可進烤箱,5.0,5,60,$8 - $10
164,蝦皮優選【食玩烘焙】烤箱防燙條 矽膠隔熱條 耐高溫防燙條,5.0,7,14,$69
165,蝦皮優選新貨到  公司貨Panasonic國際牌38L微電腦烤箱NB-HM3810 含運,5.0,28,41,"$3,150 - $5,350"
166,免運+一年保固+24H出貨【尚朋堂 7L時尚烤箱】大容量烤箱 烘焙烤箱 家用烤箱 營業用烤箱,5.0,6,15,$899
167,【義大利Balzano百佳諾】11公升蒸氣烤箱(BZ-OV600 義大利百年品牌)990元,4.9,43,72,$990
168,蝦皮優選【食玩烘焙】💖台灣現貨💖亞馬遜熱銷「FDA耐高溫烘焙墊」烤墊 馬卡龍墊 燒烤墊 烤箱墊 烘焙紙,5.0,82,239,$150 - $180
169,溫度開關 液脹式 調溫器  溫度控制 烤箱 電熱油炸鍋適用,5.0,20,66,$255 - $260
170,客製加厚達克瓦茲模　全盤尺寸-全盤烤箱｜,5.0,20,38,"$1,700 - $6,500"
171,(免運)(現貨)美國Copper Chef旋轉式全能氣炸烤箱 10公升 大容量,5.0,3,3,"$4,345"
172,【萬象極品】檸檬雞腿 S /1支~全熟的~用烤箱、微波、隔水加熱~即香噴噴~令人垂延三尺,5.0,12,136,$20
173,臺灣現貨 透氣矽膠墊法式麵包烤墊櫻花粉色400*300mm耐高溫烤箱烤網（奥）,5.0,10,47,$50 - $108
174,蝦皮優選[樸樂烘焙材料]好先生DR.GOODS烘焙專用烤箱(第二代) 免運,4.9,14,26,"$8,800"
175,Panasonic NB-DT52 日本超人氣智能烤箱（台灣公司貨),5.0,2,3,"$4,090"
176,【限時滿減】 42*29.5馬卡龍矽膠墊烘焙墊食品級矽膠玻璃纖維烤墊揉面墊雙面可用烤箱墊可重複使用環保烤箱墊,5.0,1,2,$129
177,(烤網下標賣場)尚朋堂烘培專用烤箱SO-3211[專用烤網],5.0,3,6,$270
178,[現貨] 氣炸鍋 尼龍方頭平口食物夾  麵包夾 烤箱食物夾 不銹鋼夾【小元百貨】,5.0,1,2,$28
179,蝦皮優選【三明治第二代烤夾】烤三明治 烤夾 烤箱 烤麵包 麵包夾 烘培 簡易料理,4.7,21,40,$229
180,【烘焙找材料】英國Astonish 烤箱清潔膏,5.0,2,2,$299
181,蝦皮優選現貨 尚朋堂烤箱 SO-3211 烤盤夾  烤箱配件 原廠配件【皓聲電器】,4.8,5,7,$220
182,上豪 8L雙旋鈕小烤箱 OV-0885 ~台灣製造,5.0,9,12,$880
183,蝦皮優選聲寶烤箱 KZ-PC18/KZ-PT18 烤網 網子 烤箱配件 原廠配件【皓聲電器】,5.0,8,16,$180
184,ZERO HOME 舒芙蕾烤碗布丁慕斯果凍碗帶蓋雙耳烘焙餐具陶瓷甜品碗烤箱碗燉盅＊超取請聊聊我＊預購,5.0,6,11,$119
185,【AIRMATE 艾美特】 20L 旋風蒸氣烤箱 KTF-12020 全新公司貨 免費宅配到府,5.0,8,12,"$3,200"
