,item,rate,num_rate,num_sold,price
44,蝦皮優選《現貨免運費❗小佩飲水機三代》小佩 Petkit 二代三代活水機 保固一年 飲水機 貓 狗 寵物 自動餵食 寵物打水,5.0,4,26,"$30 - $1,378"
45,【小米粉】 小米 有品 貓貓狗狗寵物飲水機 智能活水機 貓狗飲水機 寵物自動飲水器,4.9,12,32,$179
46,蝦皮優選[現貨秒出] PETKIT 小佩 佩奇 清潔組 二代 三代 飲水機 活水機清潔組 清潔組 濾心 濾材 耗材 海綿 濾芯,5.0,8,25,$58 - $399
47,&米寶寵舖$  QOOPET 寵物智能飲水機專用過濾棉一3入 濾棉 濾心 濾芯,5.0,33,194,
48,迷你飲水機臺式冷熱飲水機迷你型小型可加熱飲水機送桶家用礦泉水,5.0,2,36,$864
49,蝦皮優選台灣製造-大小單夾類. 大小雙夾類.淨水器.濾水器.電解水機.飲水機.RO純水機 (貨號B2328)【七星淨水】,5.0,48,294,$5
50,PETKIT 第二代 智能寵物循環活水機W2 佩奇 小佩 寵物飲水機 貓咪飲水機 貓咪飲水器 水源淨化自動循環,4.9,61,158,"$660 - $1,850"
51,現貨 小米有品 貓貓狗狗寵物飲水機 貓咪喝水機 寵物飲水器 過濾飲水器 附濾心 智能飲水器 活水機 餵水器 寵物濾水器,5.0,24,64,$228 - $788
52,貓貓狗狗寵物飲水機【台灣現貨/保固】活水自動循環四重過濾 寵物用喝水器淨水器過濾器 含發票 快速發貨,4.9,24,60,$235 - $650
53,《現貨》8杯水飲水機 拉拉熊輕鬆熊寶貝球hello kitty凱蒂貓美樂蒂 補水站兒童迷你飲水機 辦公室桌上型,4.9,361,708,$299
54,現貨 免運 110v電壓飲水機台式冷熱冰溫熱家用宿舍辦公室迷你小型節能制冷制熱開水機-可開發票,4.6,21,75,"$850 - $1,650"
55,【團購】小米有品 寵物飲水機 飲水機 寵物飲水機 喝水機 貓咪 飲水機 寵物,4.9,12,18,"$899 - $1,099"
56,蝦皮優選【龍門淨水】2/4/6分/1英吋濾組雙接 淨水器 濾水器 RO純水機 飲水機(貨號C1126),5.0,48,213,$5 - $25
57,Pakeway 簡派飲水機 貓咪自動飲水機貓喝水自動循環不濕嘴,4.7,27,46,$388
58,現貨 送3片濾棉 電源  2020 寵物飲水機 飲水器 夜光可視水量刻度   USB 供電 小花 花朵 小花寵物飲水機,5.0,12,26,$130 - $499
59,蝦皮優選📍現貨 USB升級款 寵物自動循環活氧飲水機 喝水器 貓咪飲水機 狗狗活水機 餵水神器 噴泉飲水機 餵水器 寵物濾水器,4.9,49,105,$49 - $299
60,蝦皮優選TOMCAT 簡派飲水機 貓飲水機 寵物飲水機 狗飲水機,4.9,39,161,$69
61,（現貨）110V迷你飲水機台式冷熱飲水機迷你型小型可加熱飲水機送桶家用礦泉水/可開發票,4.8,42,96,$868
62,貓貓狗狗寵物飲水機 小米有品 寵物飲水機 活水系統 四重過濾 軟化水質 貓咪 狗狗 飲水器 寵物 寵物喝水,5.0,122,372,$199 - $758
63,小米 寵物飲水機 貓貓狗狗 智能飲水 自動循環 活氧活水 MI米家,4.9,75,169,$280 - $750
64,小米有品 貓貓狗狗寵物飲水機 貓狗寵物飲水機 小米寵物飲水機 小米貓狗飲水機 寵物飲水機 寵物循環飲水機 寵物喝水,5.0,97,274,$2 - $790
65,現貨 大降價❗️$740 小米有品 貓狗寵物飲水機 活水系統 四重過濾 軟化水質 貓咪 狗狗 飲水器 寵物喝水 小佩3代,4.9,63,144,"$440 - $1,860"
66,寵物飲水機 Dog&Cat H2O『有氧濾水機』2L 飲水機/活水機  狗狗飲水機 貓咪飲水機 犬貓飲水機,4.9,78,142,"$650 - $1,350"
67,蝦皮優選【悅氏】12L鹼性離子水 多桶免運組合(日本clytia 飲水機可適用)|含稅價,5.0,95,129,"$900 - $1,800"
68,蝦皮優選『現貨快出』貓貓狗狗寵物飲水機的濾心 小米,5.0,51,161,$210
69,📢台灣現貨🔥🔥🔥新品上市🔥蝸牛造型寵物飲水機,5.0,8,15,$380
70,《台灣現貨 寵物飲水機 》 免插電濾水器 貓咪飲水機 寵物濾水器【VR030240】,4.9,18,"1,608",$20 - $299
71,❗️現貨❗️Pidan 智能飲水機-濾芯及濾棉套組,5.0,4,17,
72,PETKIT 2代 3代 佩奇 寵物 飲水機 加熱 恆溫 自動 循環 流動 活水 喝水 神器 濾芯 過濾綿 濾心 新升級,5.0,3,16,$50 - $480
73,宅配免運 YS-8618DW 元山牌 7公升 溫熱開飲機 飲水機 304全不鏽鋼 微電腦自動加熱 除氯再沸騰 不喝生水,5.0,85,124,"$2,580"
74,蝦皮優選《小搗蛋鬼の王國》寵物飲水器 水源淨化器 自動循環 活氧喝水器 電動噴泉飲水機 寵物貓咪狗狗飲水器 活氧自動飲水器,4.9,505,"1,812",$39 - $249
75,❤ 美國小花 寵物飲水機專用過濾器濾芯 貓咪狗狗通用寵物自動餵水器過濾芯 圓形濾芯,4.9,95,255,$85 - $188
76,【台灣現貨】110v電壓飲水機台式冷熱冰溫熱家用宿舍辦公室迷你小型節能制冷制熱開水機/免運,4.6,46,112,"$760 - $1,650"
77,🔥小雞皮🔥新品特價 台灣現貨 小米有品 貓貓狗狗 寵物飲水機 寵物 二代智能  活水機 貓狗 貓咪 飲水機 飲水器,5.0,165,408,$245 - $850
78,NG-表面NG品-富士山寵物飲水機,4.9,10,21,$950
79,⚠️台灣出貨 小米有品 小澄寵物飲水機 貓狗寵物飲水機 小米寵物飲水機 寵物活水機 貓狗飲水機 自動飲水機 小米飲水機,4.4,7,24,$360 - $730
80,寵物智能飲水機 寵物飲水機,5.0,60,96,$169 - $559
81,🔶現貨🔷台灣賣家 小佩 智能活水機 飲水機 飲水器 喝水機 二代飲水機 白色 藍色 PETKIT 佩奇 佩琪,5.0,13,27,"$1,088"
82,★ 原廠公司貨★ 寵物智能飲水機三代 ★ 自動循環過濾器★ 全自動寵物飲水機 貓咪飲用水 過濾水,4.9,30,51,"$1,199 - $1,699"
83,台彎製造-大小單夾類.大小雙夾類.淨水器.濾水器.電解水機.飲水機.RO純水機(貨號B2328)【巡航淨水】,4.9,10,99,$5
84,濾殼大小雙牙接.RO純水機.淨水器.過濾器.飲水機電解水機(貨號B2326-1)【巡航淨水】,5.0,14,83,$4 - $20
85,小米 心想即熱飲水機 一鍵智能 6段水溫電熱燒水機 220Ｖ電壓 飲用機 飲水機 熱水機 速熱家用迷你沖茶泡茶熱水機,4.8,91,234,"$39 - $1,999"
86,🐺petstar 萌寵星球🐱寵物智能LED光飲水機、缺水自動斷電飲水機,4.8,100,200,$399
87,Qoopet 寵物智能飲水機 專用過濾棉3入,5.0,10,66,$140
88,【水築館淨水】台彎製造-大小雙夾類.淨水器.濾水器.電解水機.飲水機.RO純水機(貨號AP3603),5.0,11,59,$5
89,蝦皮優選免運費🆓【狂殺加碼送濾心】JD-4205晶工牌光控智慧溫熱開飲機／飲水機【能源效率1級】,5.0,174,241,"$3,450"
90,【新裕淨水】台灣製造-PE2分水管.淨水器.濾水器.電解水機.飲水機.RO純水機(貨號AH3402-1),5.0,4,15,$10
91,《台灣現貨 寵物飲水機》 泡泡機 免插電濾水器 貓咪飲水機 寵物濾水【VR030240】『TRENDY』,5.0,44,213,$99 - $399
92,蝦皮優選桶裝飲水機 壓入式桶裝水聰明蓋 三合一(塞口+防塵蓋+水蓋) 可重複使用 水蓋5.5cm 重複使用全新加厚,5.0,6,28,$55
93,蝦皮優選【龍門淨水】濾水器板手 .淨水器.水族箱.電解水機.飲水機.水塔過濾器.RO純水機.濾水器(貨號AH3401-2),5.0,58,129,$10 - $30
94,台灣 12H出貨+保固 寵物飲水機 貓咪飲水機 狗狗活水機 餵水器 寵物濾水器 寵物用品 活水系統 四重過濾 軟化水質,5.0,9,15,$199 - $599
95,【台灣現貨】小佩 佩奇 petkit活水機、貓飲水機二代、三代專用濾心,5.0,6,11,$100 - $420
96,Furrytail 小澄智能寵物飲水機 寵物飲水機 靜音 緩流 智能飲水機 缺水提醒 飲水機 寵物用 自動流水,5.0,7,16,$315 - $990
97,《台灣現貨一年保固》PETKIT小佩寵物智能飲水機三代 不鏽鋼 活水機 喝水機 寵物飲水機 貓貓狗狗 低噪音,5.0,5,9,"$30 - $1,380"
98,現貨出清最低價保證正版真貨無保固 智能餵食器mini再送5包原廠乾燥劑 貓餵食器 自動餵食器 寵物餵食器 平行輸入飲水機,4.9,17,53,"$49 - $3,788"
99,【爪奴日常】現貨⚡智能寵物活水機-專用U型過濾棉/四入裝 [公司貨] 寵物 飲水器 貓 狗 飲水機 活水機 佩奇 小佩,5.0,170,413,$70
100,【現貨 當日出貨】工廠直營 官方正品 小米有品寵物飲水機 智能飲水機 寵物飲水機 寵物 濾芯,5.0,2,12,$217 - $688
101,《附發票 台灣現貨 》小米有品 貓貓狗狗寵物飲水機 飲水機 小米 寵物飲水機 喝水機 貓咪 飲水機 寵物飲水器,5.0,20,52,$765
102,PETKIT小佩寵物飲水機 3代 二代三代 喝水機 喝水器 活水機 寵物濾水器 貓咪用品 貓貓狗狗都可以用,5.0,1,8,"$350 - $1,499"
103,蝦皮優選【虧本衝量】美國寵光小花 方形 圆形寵物飲水機專用過濾器濾芯 貓咪狗狗通用寵物自動餵水器過濾芯 活性炭濾芯,5.0,27,68,$85 - $256
104,🌟衝評價x現貨一年保固🌟 小米有品 小米 寵物飲水機 狗狗飲水機 貓咪 飲水器 小佩 佩奇 PETKIT Pidan,5.0,9,27,$210 - $799
105,現貨 免運 110v電壓飲水機台式冷熱冰溫熱家用宿舍辦公室迷你小型節能制冷制熱開水機,4.6,42,75,"$760 - $1,650"
106,奶蘇油屁屁2.0~Qingchong‧寵物智慧飲水機-紫外線燈殺菌版 愛貓/愛犬專用 寵物自動飲水機 現貨送USB變壓頭,5.0,17,27,$558
107,蝦皮優選免運⚡單賣馬達/一般款/缺水斷電⚡3代小花寵物飲水機🌼LED★插頭選購★貓😻狗🐶貓咪😽智能/喝水器/自動飲水機用,4.9,10,20,$250 - $340
108,【現貨 台灣出貨】小米有品 貓咪飲水機 Clear小澄寵物飲水機 寵物飲水機 喝水機 貓咪 飲水機,5.0,39,79,$799
109,現貨-撿便宜免運✝️熱銷8杯水迷你飲水機兒童卡通飲水機生活辦公小型飲水機 （最後一張實拍）,5.0,26,43,$295
110,Petoneer 寵物飲水機濾芯 湃妮升級版環保濾芯（3片濾芯+3片海綿+3馬達貼片）湃妮濾芯組3片裝 湃妮濾芯,5.0,2,13,$415
111,【姆姆】【台灣現貨】寵物飲水器 水源淨化器 自動循環 活氧喝水器 電動噴泉飲水機 寵物貓咪狗狗飲水器 活氧自動飲水器,4.9,454,"1,807",$59 - $289
112,🇹🇼現貨免運送濾芯🎉PETKIT 小佩二代智能活水機「原廠原裝保固一年」飲水器 飲水機 貓狗 寵物,5.0,4,8,$400 - $950
113,蝦皮優選RO純水機-廢水比.淨水器.零件.濾水器.電解水機.飲水機.水電材料(貨號B2308)【七星淨水】,4.9,44,89,$50
114,蝦皮優選🐶【24H台灣出貨 PW1寵物飲水器】含過濾棉 智能循環飲水器 寵物飲水機 貓咪飲水器 飲水機 喝水器 寵物 飲水機,5.0,2,8,$129 - $699
115,蝦皮優選[吉賀]晶工牌 8公升 飲水機 全開水溫熱開飲機 熱飲機 JD-1503,5.0,210,322,"$1,699"
116,【悅氏】12L鹼性離子水桶裝水 多桶免運組合(日本clytia 飲水機可適用),5.0,23,30,"$900 - $1,800"
117,【現貨下殺】Petoneer寵物飲水機濾芯（3片裝）湃妮馬達貼片（4片裝)  湃妮MINI飲水機濾芯(2片裝）,5.0,4,21,$159 - $395
118,台灣現貨 - 小花飲水機~專用替換水泵,5.0,35,65,$158 - $358
119,陶瓷富士山飲水機/寵物飲水機/喝水器,5.0,96,176,"$1,200"
120,【台灣現貨】小米有品 貓貓狗狗寵物飲水機 飲水機 寵物飲水機 喝水機 貓咪 狗狗 軟化水質 多重過濾 活水系統,5.0,6,13,$225 - $758
121,限時特價 小佩Petkit寵物智能飲水機 3代三代 正品 自動循環飲水機 寵物貓狗飲水器,5.0,3,7,"$400 - $1,350"
122,pidan 寵物飲水機 狗狗飲水機 狗狗飲水器 水源淨化自動循環 寵物飲水器  貓咪飲水機,5.0,35,103,$180 - $890
123,🔶現貨🔷台灣賣家 / 出貨附發票🔷 小佩 飲水機 專用 清潔套裝 清潔搭檔 尼龍清洗刷 清潔海綿,5.0,19,39,$108
124,蝦皮優選【AS】艾施-直立式冰溫熱三用桶裝水飲水機(電子式)製冰飲水機AS-30EL|加購兩個空桶送次氯酸|現貨,5.0,15,23,"$2,600 - $3,300"
125,小米🐕🐈【貓貓狗狗飲水機】🌟保護寶貝健康&活水系統&四重過濾&五重保護&靜音低耗＆寵物飲水機🌟,5.0,92,206,$239 - $789
126,蝦皮優選●開心價●  自然淨力~檸檬酸400g   #檸檬酸#飲水機#清洗#去汙#防霉#除垢#清潔熱水瓶#金屬亮白#,5.0,77,167,$65
127,蝦皮優選《聊聊有優惠》台灣公司貨附發票 PETKIT 佩奇 三代智能活水機 飲水機 喝水機 小佩 二代活水機濾心 小米寵物飲水機,5.0,4,31,"$10 - $2,580"
128,【KC嚴選】寵物貓咪家居用品🍴兩用流動飲水機💧,5.0,11,26,$499
129,蝦皮優選免運費~JD-3802 晶工牌溫熱自動補水開飲機/飲水機 晶工 開飲機【DIY價】【能源效率5級】,5.0,72,139,"$2,980"
130,蝦皮優選【亞米屋Yamiya】寵物飲水器 水源淨化器 自動循環 活氧喝水器 電動噴泉飲水機 寵物貓咪狗狗飲水器 活氧自動飲水器,4.8,60,220,$29 - $249
131,晶工牌 飲水機 JD-3718 晶工原廠專用濾芯,5.0,4,7,
132,晶工牌 飲水機 JD-3628 晶工原廠專用濾心,5.0,3,29,
133,【帥哥小米專賣】 小米 寵物飲水機 貓貓狗狗 智能飲水 自動循環 活氧活水 MI米家,4.9,38,102,$250 - $699
134,台式冰熱制飲水機 家用/宿舍/迷你小型節能冰溫熱開水機 全館免運,4.3,9,65,"$760 - $1,650"
135,蝦皮優選台灣現貨附發票 送掛繩 PETKIT 佩奇 小佩 寵物外出淨水瓶 飲水瓶 400ml 寵物水壼 寵物飲水機 狗狗餵水器,5.0,48,97,$109 - $535
136,蝦皮優選[濾棉賣場] 美國AFP 寵物活氧飲水機 2.1L 大容量 小夜燈設計,5.0,679,"1,587",$129
137,台灣出貨-保固 寵物飲水機 貓咪飲水機 寵物自動飲水機 貓咪自動飲水機 狗狗飲水機 小型犬飲水機 寵物活水機,4.9,17,37,$199 - $599
138,【台灣現貨】貓貓狗狗寵物飲水機 可加購補充濾芯(一組3入),5.0,414,"1,113",$199
139,蝦皮優選🔥一年保固🔥現貨下殺-正版小花寵物貓咪狗狗飲水機整套（含配件）-最新第三代led夜光開窗版-2色可選含有優質過濾芯,5.0,187,381,$199 - $728
140,[現貨促銷] ACEPET 愛思沛 三合一寵物飲水機 活水機 三個喝水高低設計 附濾網片,4.9,262,439,$140 - $620
141,免運費 附發票 JD-5322B 晶工牌溫熱全自動開飲機/飲水機 熱水機 節能(能源效率2級】) JD-5322,4.9,67,100,"$1,550 - $2,990"
142,部分現貨  抖音同款 8杯水迷你飲水機 小型卡通飲水機 辦公桌飲水機 Kitty 哆啦A夢 兒童飲水機 飲水機 交換禮物,4.8,41,137,$245
143,PETONEER 寵物抑菌飲水機(MINI版)小白專用濾芯 (2片裝),5.0,13,69,
144,蝦皮優選台灣總代理公司貨附發票 PETKIT 佩奇 小佩 智能寵物餵食器 貓狗貓咪 自動飼料機 寵物碗 寵物飲水機 寵物飼料機,5.0,1,31,"$39 - $6,680"
145,蝦皮優選原廠現貨附發票 PETKIT 佩奇 小佩 二代智能活水機 小米寵物飲水機 貓狗 貓咪 飲水機 飲水器 喝水機 濾心 濾芯,5.0,156,460,"$69 - $1,850"
146,🐶胖噠噠寵物🐶 寵物智能LED光飲水機 缺水自動斷電 貓咪狗狗自動飲水機,4.7,72,123,$419
147,🐶胖噠噠寵物🐶 自動餵食機寵物狗自動飲水機貓飲水機,4.7,34,108,$109
148,【當天出貨】小米有品 貓貓狗狗 寵物飲水機 寵物飲水機 飲水器 喝水機 寵物喝水 小佩 活水系統 四重過濾 軟化水質,5.0,15,46,$216 - $818
149,♡現貨♡✿特價#快點下單#水晶球造型寵物自動飲水機,4.7,17,41,$268
150,蝦皮優選【宅配免運費】元山牌-落地型桶裝水溫熱飲水機(YS-813BWS),5.0,25,39,"$2,380"
151,《悅氏》鹼性水 12L S.A.Y飲水機專用(12Lx多入優惠)免運費【海洋之心】,5.0,54,138,"$900 - $1,800"
152,蝦皮優選(吉賀) APPLE 蘋果牌 7.8公升 / 7.8L 全開水溫熱開飲機 飲水機 開飲機 AP-1688,5.0,42,66,"$1,599"
153,桶裝水飲水機 元山YS-855桶裝水機  溫熱桌上型 YS855 / 艾施二溫機桌上型,4.9,30,46,"$1,350 - $1,470"
154,聖誕禮物 交換禮物 8杯水 八杯裝 企鵝迷你飲水機,5.0,3,8,$250
155,蝦皮優選《聊聊有優惠》台灣公司貨附發票 PETKIT 佩奇 小佩 二代智能活水機 飲水機 喝水機 寵物飲水機 活水機 智能加溫棒,5.0,44,292,"$5 - $1,850"
156,"蝦皮優選【現貨下殺】Petoneer濾芯 - FS040,Mini 寵物飲水機專用濾芯（2片裝）",5.0,2,14,$275
157,蝦皮優選【現貨下殺】PETONEER寵物智能飲水機滤芯 寵物活水機滤芯   湃妮飲水機濾芯組（三片裝濾芯/海棉/馬達貼片）,5.0,9,29,$385
158,蝦皮優選【現貨下殺】寵物飲水機過濾芯 智能貓狗喂水器活性炭濾芯濾棉,5.0,8,24,$39 - $228
159,飲水機 新款冷熱立式飲水機家用辦公節能雙門鋼化玻璃制冷溫熱開水機220V  【菈菈百貨新品免運】,5.0,4,10,"$2,890 - $2,980"
160,PETKIT《佩奇-寵物用智能循環飲水機活水機-專用U型過濾棉-4入裝》有效過濾-更換簡易〔李小貓之家〕,5.0,25,67,$70
161,(台灣現貨)時尚款寵物飲水機 無水自動斷電/2公升大容量/靜音/自動循環過濾飲水器/寵物活水機  寵物飲水器 貓咪飲水器,4.9,54,152,$200 - $599
162,🔶現貨🔷台灣賣家 小佩 智能活水機 飲水機 飲水器 喝水機 二代飲水機 藍色  PETKIT 佩奇 佩琪,5.0,4,8,"$1,088"
163,8杯水 迷你飲水機 拉拉熊 皮卡丘 hello kitty 美樂蒂 兒童迷你飲水機 神奇寶貝 辦公室桌上型 創意禮物,5.0,1,10,$275
164,◤ 小米寵物飲水機 ◥  貓貓狗狗飲水機 寵物飲水機 飲水機 活水機 打水機 餵食器  寵物 循環活水 小米有品,4.9,42,84,$249 - $799
165,【巡航淨水】台彎製造-PE3分水管.淨水器.濾水器.電解水機.飲水機.RO純水機.貨號B2343,5.0,2,15,$7
166,蝦皮優選GEX新型【貓用飲水機】視窗型循環過濾寵物活水機1.5L/2.5L,5.0,14,35,$199 - $990
167,VINGO 迷你飲水機 JPE-500GN (純白色) 另可加購專用瓶蓋 小型 節能 開飲機 家用 辦公室 可加熱 靜音,5.0,12,16,$931
168,台中現貨 簡派 寵物飲水機 餵水器 貓 狗 超靜音 四重過濾 寵物飲水器 四重過濾 活水機 自動飲水機 防乾燒 2.5L,5.0,1,6,$388
169,現貨🚀免運🔥MOBOLI猫蔔力四種配色猫咪飲水機自動迴圈飲水器寵物貓用喝水神器流動河流,5.0,4,10,"$275 - $1,600"
170,【現貨】送5片濾棉 電源  2020 寵物飲水機 飲水器 夜光可視水量刻度   USB 供電 小花飲水機 花朵 貓 狗,4.8,4,10,$129 - $599
171,[現貨加送3顆濾芯] 貓卜力 Moboli 河流 全陶瓷飲水機 自動循環飲水機 貓用 喝水 寵物飲水機 貓咪飲水機,5.0,8,12,"$2,199"
172,【台灣安心保固】 👉水量秤重👈寵物智能飲水管家 寵物飲水機 活水機 活水循環 防乾燒保護 四重過濾系統 飲水量紀錄,4.6,7,24,$99 - $699
173,麥飯石濾芯        濾水 餐飲 淨水 過濾 飲水機 RO純水機 貨號 601308【Seven star淨水網】,5.0,3,8,$60
